client,action_id,action_type,insured_id,insured_name,status,created_at,updated_at,scheduled_at,completed_at,notes,triggered_by,sync_date,sync_timestamp
Bauer Foundation Corp.,010d0209-4f1d-41aa-9487-44fd50f41c61,,76348d0e-b88c-4a49-8db2-e053d5ed1254,,,2026-06-17T06:54:12,,,,,,06/17/2026,06/17/2026 07:20:28
Bauer Foundation Corp.,7c868420-c6e1-4e76-a06d-d408d4ed161f,,7805a1b4-3636-436f-af7e-06357ec0b84a,,,2026-06-17T04:51:24,,,,,,06/17/2026,06/17/2026 07:20:28
Bauer Foundation Corp.,c326f265-bc5b-4203-85e5-43868aaa4aeb,,ce5922e2-1fb6-4179-85dc-0f5233964818,,,2026-06-17T00:50:28,,,,,,06/17/2026,06/17/2026 07:20:28
Canadian Pacific Kansas City,0a01ae39-b56c-41f3-8ff3-63e6eea824cf,,,,,2026-06-17T12:07:40,,,,,,06/17/2026,06/17/2026 07:20:28
Canadian Pacific Kansas City,11aecbda-4582-4c0b-be4a-c824f3402378,,54635b50-7343-4207-bd60-19557ec76635,,,2026-06-17T07:42:17,,,,,,06/17/2026,06/17/2026 07:20:28
Canadian Pacific Kansas City,54f451fc-3122-4344-9bfe-3820d380646b,,823ed28e-651b-4aa4-83cb-fed9fba05e96,,,2026-06-16T23:36:03,,,,,,06/17/2026,06/17/2026 07:20:28
Canadian Pacific Kansas City,7082f5db-34ae-48aa-b6ac-ef3111a38100,,,,,2026-06-17T12:07:40,,,,,,06/17/2026,06/17/2026 07:20:28
Canadian Pacific Kansas City,c0aa45cc-f6f3-4589-ab84-b8adac5b8fb6,,,,,2026-06-17T12:09:47,,,,,,06/17/2026,06/17/2026 07:20:28
Canadian Pacific Kansas City,c28fdd68-9b3e-4a8e-ad3a-5ca5a31a37f7,,07345b15-75b4-4cd1-9d04-71e5d4ad5b96,,,2026-06-17T07:34:03,,,,,,06/17/2026,06/17/2026 07:20:28
EMMES,531f83a5-d5b3-496c-9cee-8c01822b6c32,,a67443c0-4831-4f09-a61e-c529194f04a3,,,2026-06-17T06:49:34,,,,,,06/17/2026,06/17/2026 07:20:28
EMMES,823a4b10-64fd-4b4e-b220-24c8b936de47,,,,,2026-06-17T06:49:34,,,,,,06/17/2026,06/17/2026 07:20:28
