client,vendor_id,vendor_name,tag_id,tag_name,expires_at,sync_date
"Block Real Estate Services, LLC",69fded1062446148bd848c2b,Bunzl Distribution Inc,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1162446148bd848c6d,"Chin Asian Restaurant, LLC",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1162446148bd848c70,Chipotle Mexican Grill,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1162446148bd848c88,Clopay Building Products,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1162446148bd848c8e,Coffel Construction LLC,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1162446148bd848caf,Cornerstones Barbershop LLC,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1262446148bd848cc7,Creative Consumer Concepts Inc,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1262446148bd848ceb,Dairy Farmers of America Inc,69bc0d686bc195aa02a7e37a,3rd Request,,2026-09-22
"Block Real Estate Services, LLC",69fded1362446148bd848d45,Edible Arrangements,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1362446148bd848d4b,Edward D Jones & Co LP,69c6c28e0eac12a2540116d2,4th Request,,2026-09-22
"Block Real Estate Services, LLC",69fded1462446148bd848d6f,Enterprise Leasing Company of Kansas,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1462446148bd848d6c,EDT Engineers / Engineering Design & Testing Corporation,69bc0d686bc195aa02a7e376,1st Request,,2026-09-22
"Block Real Estate Services, LLC",69fded1462446148bd848d8a,F & M Traders LLC,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1462446148bd848d8a,F & M Traders LLC,69bc0d686bc195aa02a7e376,1st Request,,2026-09-22
"Block Real Estate Services, LLC",69fded1462446148bd848d84,"Emerson / Experitec, Inc.",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1462446148bd848dab,First Church of Christ Scientist,6a0728f8f523b35823695b2f,Need Contact,,2026-09-22
"Block Real Estate Services, LLC",69fded1462446148bd848dae,First Citizens Bank & Trust Company,69bc0d686bc195aa02a7e378,2nd Request,,2026-09-22
"Block Real Estate Services, LLC",69fded1462446148bd848d87,Express Hardwood Floors LLC,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1562446148bd848dbd,"FleetPride, Inc",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1562446148bd848de4,Vitev / Gabe Hunninghake,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1562446148bd848dde,G3 Industrial Solutions LLC,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1662446148bd848e08,GNC (Store #581-02),69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1562446148bd848df3,Generate-Ubiquity Management LLC,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1662446148bd848e23,"Action Stainless & Alloys / ACT Acquisition, Inc. (sublease from Hello Fresh / Grocery Delivery Logistics, Inc.)",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1662446148bd848e41,"Hartfiel Automation, Inc.",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1762446148bd848e80,"SOFIE / IBA Molecular North America, Inc.",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1762446148bd848e86,Infinity Fasteners Inc,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1862446148bd848eb0,"Johnson Controls Fire Protection, LP (fka Simplex Grinnell)",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1862446148bd848ead,"Pinches / JLJ Holdings, LLC",69c6c296a5341a1a2dae572c,5th Request,,2026-09-22
"Block Real Estate Services, LLC",69fded1862446148bd848ead,"Pinches / JLJ Holdings, LLC",69bc0d686bc195aa02a7e37a,3rd Request,,2026-09-22
"Block Real Estate Services, LLC",69fded1862446148bd848ec8,Central Links Golf / Kansas City Golf Association (fka KCGA),69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1862446148bd848ec5,Kansas City Bone & Joint Clinic,69c6c28e0eac12a2540116d2,4th Request,,2026-09-22
"Block Real Estate Services, LLC",69fded1962446148bd848eec,KC Cocktail Company LLC,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1962446148bd848ef2,"KGPCo / KGP Telecommunications, LLC",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1962446148bd848efe,Knapstein Design,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1962446148bd848f07,LabCorp / Laboratory Corporation of America Holdings,69bc0d686bc195aa02a7e376,1st Request,,2026-09-22
"Block Real Estate Services, LLC",69fded1962446148bd848f2b,Gilded Chaos / Lindsay Kupper,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1a62446148bd848f4c,"Shoot 360 / Mambas Basketball Academy, LLC",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1a62446148bd848f43,Magnum Systems Inc,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1962446148bd848f2e,Link Media Omaha LLC,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1a62446148bd848f52,Manna Pro Products LLC,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1a62446148bd848f76,"Clear Choice Dental Implant Center / MB Properties, LLC",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1a62446148bd848f85,"McShane & Brady, LLC",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1b62446148bd848f8b,"Med Resources, Inc.",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1a62446148bd848f82,McQuaid Brothers Remodeling,69bc0d686bc195aa02a7e37a,3rd Request,,2026-09-22
"Block Real Estate Services, LLC",69fded1b62446148bd848fa9,Midland Exteriors LLC,69c6c296a5341a1a2dae572c,5th Request,,2026-09-22
"Block Real Estate Services, LLC",69fded1b62446148bd848fc4,"Mindful Child Wellness + Aeriel Yoga, LLC",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1b62446148bd848fcd,Mitchell Capital Management Company,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1b62446148bd848fc7,Miner Ltd,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1c62446148bd848fe8,"Prosperity Partners / NDH Advisors, LLC (fka Mariner Group, LLC & Stratus Group, LLC)",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1c62446148bd848fee,"Creche Innovations / Neonatal Product Group, Inc.",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1c62446148bd849006,New York Air Brake Co,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1c62446148bd84900c,"Nexus Medical, LLC",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1c62446148bd84902a,OneDigital Borrower LLC,69c6c3323e3434940e13e37a,Final Request,,2026-09-22
"Block Real Estate Services, LLC",69fded1c62446148bd849027,OMB Bank,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1d62446148bd849042,"Oz Accommodations, Inc.",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1d62446148bd84903c,Orscheln Farm and Home LLC,6a0728f8f523b35823695b2f,Need Contact,,2026-09-22
"Block Real Estate Services, LLC",69fded1d62446148bd84903c,Orscheln Farm and Home LLC,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1d62446148bd849048,"P1 Group / P1 Service, LLC",69bc0d686bc195aa02a7e37a,3rd Request,,2026-09-22
"Block Real Estate Services, LLC",69fded1d62446148bd849048,"P1 Group / P1 Service, LLC",69c6c3323e3434940e13e37a,Final Request,,2026-09-22
"Block Real Estate Services, LLC",69fded1d62446148bd84907b,Petfolk Real Estate Holdings LLC,69c6c28e0eac12a2540116d2,4th Request,,2026-09-22
"Block Real Estate Services, LLC",69fded1d62446148bd84907e,"PetSense, LLC",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1e62446148bd84908a,Phoenix Fastpitch LLC,6a0728f8f523b35823695b2f,Need Contact,,2026-09-22
"Block Real Estate Services, LLC",69fded1e62446148bd84908a,Phoenix Fastpitch LLC,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1e62446148bd8490ae,Prestige Land Title LLC,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1e62446148bd8490c3,Propak Logistics Inc,69bc0d686bc195aa02a7e376,1st Request,,2026-09-22
"Block Real Estate Services, LLC",69fded1e62446148bd8490c9,"Adapt Health / Provider Plus, Inc.",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1e62446148bd8490bd,Promex Limited,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1f62446148bd8490ed,Releve Performing Arts / Ashley Collier,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1f62446148bd8490f0,"Remax Real Estate / Harry C. Meierarend, III",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1f62446148bd849105,Rockwell Automation,69bc0d686bc195aa02a7e37a,3rd Request,,2026-09-22
"Block Real Estate Services, LLC",69fded1f62446148bd849105,Rockwell Automation,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1f62446148bd8490ff,"Revolutionary Business Concepts, Inc",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded1f62446148bd849102,"IVXPRESS, Inc. (fka Riverside Pharmacy Associates)",69bc0d686bc195aa02a7e376,1st Request,,2026-09-22
"Block Real Estate Services, LLC",69fded2062446148bd849129,"Sally Beauty Co., Inc. / Sally Beauty 1717",69bc0d686bc195aa02a7e37a,3rd Request,,2026-09-22
"Block Real Estate Services, LLC",69fded2062446148bd84912f,Salvation Army Family Store / The Salvation Army,69bc0d686bc195aa02a7e376,1st Request,,2026-09-22
"Block Real Estate Services, LLC",69fded2062446148bd84914a,"Senior Day KC / The Respite House, LLC",69ea79315034d6d257ec62df,Expired,,2026-09-22
"Block Real Estate Services, LLC",69fded2062446148bd84914a,"Senior Day KC / The Respite House, LLC",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded2062446148bd84916b,Siemens Energy Inc,69bc0d686bc195aa02a7e37a,3rd Request,,2026-09-22
"Block Real Estate Services, LLC",69fded2062446148bd84916b,Siemens Energy Inc,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded2062446148bd849171,Skechers Outlet,69ea79315034d6d257ec62df,Expired,,2026-09-22
"Block Real Estate Services, LLC",69fded2062446148bd849171,Skechers Outlet,69c6c296a5341a1a2dae572c,5th Request,,2026-09-22
"Block Real Estate Services, LLC",69fded2162446148bd84918c,Southwest Solutions Group Inc,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded2162446148bd8491b0,Starbucks Corporation #9654,69bc0d686bc195aa02a7e37a,3rd Request,,2026-09-22
"Block Real Estate Services, LLC",69fded2162446148bd8491bf,Studio Local LLC,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded2262446148bd8491d1,Sunbelt Rentals Inc,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded2262446148bd8491ec,Tesla Inc,69bc0d686bc195aa02a7e376,1st Request,,2026-09-22
"Block Real Estate Services, LLC",69fded2262446148bd8491f2,"NetSmart Technologies, Inc (sublease from TEVA Pharmaceutical USA, Inc.)",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded2262446148bd849207,"Rogers Labs (fka P&C Next) / The Compatibility Center, LLC",69ea79315034d6d257ec62df,Expired,,2026-09-22
"Block Real Estate Services, LLC",69fded2262446148bd849207,"Rogers Labs (fka P&C Next) / The Compatibility Center, LLC",69bc0d686bc195aa02a7e378,2nd Request,,2026-09-22
"Block Real Estate Services, LLC",69fded2262446148bd849207,"Rogers Labs (fka P&C Next) / The Compatibility Center, LLC",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded2262446148bd84920a,"The Hairem / The Hairem of Olathe, LLC",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded2362446148bd84922e,Torgeson Electric Company,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded2362446148bd849234,"DaVita Dialysis / Total Renal Care, Inc.",69bc0d686bc195aa02a7e37a,3rd Request,,2026-09-22
"Block Real Estate Services, LLC",69fded2362446148bd84924c,"Once Upon A Smile / UB Dental, LLC",69bc0d686bc195aa02a7e37a,3rd Request,,2026-09-22
"Block Real Estate Services, LLC",69fded2362446148bd849243,"University Health WIC / Truman Medical Center, Inc.",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded2362446148bd84924f,UBS Financial Services Inc,69bc0d686bc195aa02a7e376,1st Request,,2026-09-22
"Block Real Estate Services, LLC",69fded2362446148bd84926d,University of Kansas Hospital Authority,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded2462446148bd8492b2,West Shore Home LLC,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded2462446148bd8492bb,Woodbridge Corporation,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded2462446148bd8492cd,Xpress Stop 2 LLC / World of Spirits,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded2462446148bd8492c7,"Worldwide Express / WWEX Franchise Holdings, LLC",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",69fded2462446148bd849288,Victor Caballero,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",6a171027da8b48075226e443,Wearhouse Vintage / Madalynn Ramirez & Lily Davis,69bc0d686bc195aa02a7e37a,3rd Request,,2026-09-22
"Block Real Estate Services, LLC",6a17103e4ee870c0f8575639,"WGN & Associates, LLC",69bc0d686bc195aa02a7e376,1st Request,,2026-09-22
"Block Real Estate Services, LLC",6a17105b1814afc0f53b2a39,Computers To Go / Scott Petrak,69c6c296a5341a1a2dae572c,5th Request,,2026-09-22
"Block Real Estate Services, LLC",6a17132fefde9f2154ac6af4,The Underground Lab / Animal Kingdom Athletics,6a0728f8f523b35823695b2f,Need Contact,,2026-09-22
"Block Real Estate Services, LLC",6a174c521814afc0f550857c,"Money N Minutes / Z & H Holding, LLC",6a0728f8f523b35823695b2f,Need Contact,,2026-09-22
"Block Real Estate Services, LLC",6a1843228bbe0a0890e87ab8,Residential - renter occupied: Taylor Hill,6a0728f8f523b35823695b2f,Need Contact,,2026-09-22
"Block Real Estate Services, LLC",6a18432d8bbe0a0890e87ff9,Residential - renter occupied: John Woods,6a0728f8f523b35823695b2f,Need Contact,,2026-09-22
"Block Real Estate Services, LLC",6a1857dba4bcce858bf09778,Hanger Clinic (sublease of APEX / KC Orthopaedic Institute),6a0728f8f523b35823695b2f,Need Contact,,2026-09-22
"Block Real Estate Services, LLC",6a1857e9a4bcce858bf099bb,"USA Vein Clinics (fka Vein Clinics of America, Inc.)",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",6a1857c8bda7a44c60055e47,KU Neurology  / University of Kansas Hospital Authority,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",6a18614617ab90e8a02de8cb,"Prime Social / OPKC, LLC",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",6a18663d462ef1e78ea4b046,HCA-OPRMC,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",6a186a17e701796d85dca48c,85 Degrees Bakery / DA FA Inc 85C,69bc0d686bc195aa02a7e37a,3rd Request,,2026-09-22
"Block Real Estate Services, LLC",6a1885319ef1cffe57c7679c,Dutch Brothers Coffee,69bc0d686bc195aa02a7e37a,3rd Request,,2026-09-22
"Block Real Estate Services, LLC",6a1885479ef1cffe57c76a9d,Community Bank of Raymore,6a0728f8f523b35823695b2f,Need Contact,,2026-09-22
"Block Real Estate Services, LLC",6a1dd8fdfec65127865d9614,"Jaeckle Wholesale, Inc.",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",6a1dd913a0ed8c51ab1dfbe5,"Hercules Industries, Inc. (fka National Sales Company)",69ea79315034d6d257ec62df,Expired,,2026-09-22
"Block Real Estate Services, LLC",6a1dd913a0ed8c51ab1dfbe5,"Hercules Industries, Inc. (fka National Sales Company)",69c6c296a5341a1a2dae572c,5th Request,,2026-09-22
"Block Real Estate Services, LLC",6a1dd913a0ed8c51ab1dfbe5,"Hercules Industries, Inc. (fka National Sales Company)",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",6a1df472b9a647219f2f2916,Jeweler's Bench,69bc0d686bc195aa02a7e376,1st Request,,2026-09-22
"Block Real Estate Services, LLC",6a1df4662575f4fed44df021,KC Smoke Shop,69bc0d686bc195aa02a7e37a,3rd Request,,2026-09-22
"Block Real Estate Services, LLC",6a46a9fa881712769bd59526,"Catholic Charities of Northeast Kansas, Inc.",69bc0d686bc195aa02a7e376,1st Request,,2026-09-22
"Block Real Estate Services, LLC",6a46a9fb881712769bd59574,Residential - renter occupied: George & Kelsey K.,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",6a46a9fa881712769bd5952d,Chazmine English,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-09-22
"Block Real Estate Services, LLC",6a46a9fb881712769bd59550,"Jade & Ember Munchery / Savor Strategy Group, LLC",69c6c3323e3434940e13e37a,Final Request,,2026-09-22
"Block Real Estate Services, LLC",6a71fe9c1df1817c9d72a945,"Thrift World, Inc.",6a0728f8f523b35823695b2f,Need Contact,,2026-09-22
"Block Real Estate Services, LLC",6a9ada38bfedaa57c4931d08,"Back Nine Golf / C&E Ventures, LLC",6a0b0e81198e7a1a0987477d,New,,2026-09-22
"Block Real Estate Services, LLC",6a9ada38bfedaa57c4931d08,"Back Nine Golf / C&E Ventures, LLC",6a0728f8f523b35823695b2f,Need Contact,,2026-09-22
"Block Real Estate Services, LLC",6a9ada38bfedaa57c4931d0f,"Hokulia Shave Ice / Yellow Snow, Inc.",6a0b0e81198e7a1a0987477d,New,,2026-09-22
"Block Real Estate Services, LLC",6a9ada38bfedaa57c4931d0f,"Hokulia Shave Ice / Yellow Snow, Inc.",6a0728f8f523b35823695b2f,Need Contact,,2026-09-22
"Block Real Estate Services, LLC",6a9ada38bfedaa57c4931d16,Insight Vision Center #1155,6a0b0e81198e7a1a0987477d,New,,2026-09-22
"Block Real Estate Services, LLC",6a9ada38bfedaa57c4931d16,Insight Vision Center #1155,6a0728f8f523b35823695b2f,Need Contact,,2026-09-22
"Block Real Estate Services, LLC",6a9ada38bfedaa57c4931d1d,"Decomm Systems, LLC",6a0b0e81198e7a1a0987477d,New,,2026-09-22
"Block Real Estate Services, LLC",6a9ada38bfedaa57c4931d1d,"Decomm Systems, LLC",6a0728f8f523b35823695b2f,Need Contact,,2026-09-22
QTS Data Centers,69f0f3c5beb6279e947be0ee,"HITT Contracting, Inc.",69f0f3c3beb6279e947be0c6,Hitt Contracting,,2026-09-22
QTS Data Centers,69f0f3c5beb6279e947be107,"Structure Tone, LLC",69f0f3c3beb6279e947be0cb,Structure Tones,,2026-09-22
QTS Data Centers,69f0f3c5beb6279e947be0f8,"Layton Construction Company, LLC",69f0f3c3beb6279e947be0c8,Layton,,2026-09-22
QTS Data Centers,69f0f3c5beb6279e947be0f8,"Layton Construction Company, LLC",69f0b71c7b24cf3460d0be8b,Final Request,,2026-09-22
