client,action_id,action_type,insured_id,insured_name,status,created_at,updated_at,scheduled_at,completed_at,notes,triggered_by,sync_date,sync_timestamp
Kolb Grading,28f7309a-28a1-4fcf-826e-29fd3f1660fd,,,,,2026-08-20T15:29:21,,,,,,09/04/2026,09/04/2026 11:10:28
Kolb Grading,846c2a79-d61c-49ed-b170-3b4593f41c6c,,,,,2026-09-03T12:35:00,,,,,,09/04/2026,09/04/2026 11:10:28
"Musselman & Hall Contractors, LLC",5ab83fc6-0e28-4316-bc95-2db518dadd6c,,,,,2026-09-03T06:25:14,,,,,,09/04/2026,09/04/2026 11:10:36
