client,context_id,context_name,field_id,field_name,field_type,value,sync_date
"Block Real Estate Services, LLC",69fdef94fa0b60fcd50d6424,"3rd989 - Hillcrest Plaza {Dunbarton SC, LLC}",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,351ff4e2-efd4-430b-af42-6ccfe112f4d3,2026-09-24
"Block Real Estate Services, LLC",69fdef94fa0b60fcd50d6424,"3rd989 - Hillcrest Plaza {Dunbarton SC, LLC}",6a3427544277045ad4f2e8d6,PM Email,custom-fields,dfdb39e4-4d93-417e-8f0f-80baedcfc01a,2026-09-24
"Block Real Estate Services, LLC",69fdef4403a2257cd27d8c97,3rd463 - Lenexa Logistics Centre Lot 1,69bd73faa9080d01db40736f,Location,custom-fields,Lenexa Logistics Centre Lot 1,2026-09-24
"Block Real Estate Services, LLC",69fdef98bf1df2fe96921c81,"460549 - 4600 Associates, LLC",69bd73faa9080d01db40736f,Location,custom-fields,"4600 Associates, LLC",2026-09-24
"Block Real Estate Services, LLC",69fdef98bf1df2fe96921c81,"460549 - 4600 Associates, LLC",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,4f24f34a-5f91-45e5-a6a1-19c51628f934,2026-09-24
"Block Real Estate Services, LLC",69fdef98bf1df2fe96921c81,"460549 - 4600 Associates, LLC",6a3427544277045ad4f2e8d6,PM Email,custom-fields,23330c54-c69f-4cd1-b403-058dcee8e426,2026-09-24
"Block Real Estate Services, LLC",69fdefa138cbea6b3a68cb21,"771655 - 7712 Wornall {7712 Wornall, LLC}",69bd73faa9080d01db40736f,Location,custom-fields,"7712 Wornall {7712 Wornall, LLC}",2026-09-24
"Block Real Estate Services, LLC",69fdefa138cbea6b3a68cb21,"771655 - 7712 Wornall {7712 Wornall, LLC}",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,1c8b914e-090f-4b1b-9400-15d195782e7c,2026-09-24
"Block Real Estate Services, LLC",69fdefa138cbea6b3a68cb21,"771655 - 7712 Wornall {7712 Wornall, LLC}",6a3427544277045ad4f2e8d6,PM Email,custom-fields,8a48e050-107a-440e-bae0-d4847ba0b33d,2026-09-24
"Block Real Estate Services, LLC",69fdefaafa0b60fcd50d6883,bab241 - Riverside Logistics Centre I {BABRA LLC},69bd73faa9080d01db40736f,Location,custom-fields,Riverside Logistics Centre I {BABRA LLC},2026-09-24
"Block Real Estate Services, LLC",69fdefaafa0b60fcd50d6883,bab241 - Riverside Logistics Centre I {BABRA LLC},6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,eab9d1d5-5e1c-4e43-a613-0a23d0211c96,2026-09-24
"Block Real Estate Services, LLC",69fdefaafa0b60fcd50d6883,bab241 - Riverside Logistics Centre I {BABRA LLC},6a3427544277045ad4f2e8d6,PM Email,custom-fields,006eddf4-a8f8-42fe-a168-0615673cb1a0,2026-09-24
"Block Real Estate Services, LLC",69fdefae0bb484cab51399d2,"bf3943 - Riverside Business Center 2 {Block Income Fund III, LP}",69bd73faa9080d01db40736f,Location,custom-fields,"Riverside Business Center 2 {Block Income Fund III, LP}",2026-09-24
"Block Real Estate Services, LLC",69fdefae0bb484cab51399d2,"bf3943 - Riverside Business Center 2 {Block Income Fund III, LP}",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,eab9d1d5-5e1c-4e43-a613-0a23d0211c96,2026-09-24
"Block Real Estate Services, LLC",69fdefae0bb484cab51399d2,"bf3943 - Riverside Business Center 2 {Block Income Fund III, LP}",6a3427544277045ad4f2e8d6,PM Email,custom-fields,006eddf4-a8f8-42fe-a168-0615673cb1a0,2026-09-24
"Block Real Estate Services, LLC",69fdefb802bb2c42a879f4b6,"bf3945 - Riverside Business Center 4 {Block Income Fund III, LP}",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,eab9d1d5-5e1c-4e43-a613-0a23d0211c96,2026-09-24
"Block Real Estate Services, LLC",69fdefb802bb2c42a879f4b6,"bf3945 - Riverside Business Center 4 {Block Income Fund III, LP}",69bd73faa9080d01db40736f,Location,custom-fields,"Riverside Business Center 4 {Block Income Fund III, LP}",2026-09-24
"Block Real Estate Services, LLC",69fdefb802bb2c42a879f4b6,"bf3945 - Riverside Business Center 4 {Block Income Fund III, LP}",6a3427544277045ad4f2e8d6,PM Email,custom-fields,006eddf4-a8f8-42fe-a168-0615673cb1a0,2026-09-24
"Block Real Estate Services, LLC",69fdefc60bb484cab513a701,"bf4306 - Prime Source Associates, LLC",69bd73faa9080d01db40736f,Location,custom-fields,"Prime Source Associates, LLC",2026-09-24
"Block Real Estate Services, LLC",69fdefc60bb484cab513a701,"bf4306 - Prime Source Associates, LLC",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,351ff4e2-efd4-430b-af42-6ccfe112f4d3,2026-09-24
"Block Real Estate Services, LLC",69fdefc60bb484cab513a701,"bf4306 - Prime Source Associates, LLC",6a3427544277045ad4f2e8d6,PM Email,custom-fields,dfdb39e4-4d93-417e-8f0f-80baedcfc01a,2026-09-24
"Block Real Estate Services, LLC",69fdeff702bb2c42a87a062f,"ccc268 - CityPlace Corporate Centre I {Cityplace Corporate Centre I Investors, LLC}",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,2183c4d0-ef7e-42c6-88c2-9322a1e6469d,2026-09-24
"Block Real Estate Services, LLC",69fdeff702bb2c42a87a062f,"ccc268 - CityPlace Corporate Centre I {Cityplace Corporate Centre I Investors, LLC}",69bd73faa9080d01db40736f,Location,custom-fields,"CityPlace Corporate Centre I {Cityplace Corporate Centre I Investors, LLC}",2026-09-24
"Block Real Estate Services, LLC",69fdeff702bb2c42a87a062f,"ccc268 - CityPlace Corporate Centre I {Cityplace Corporate Centre I Investors, LLC}",6a3427544277045ad4f2e8d6,PM Email,custom-fields,5225c23b-d9d4-49b2-904a-3cbffcc9981d,2026-09-24
"Block Real Estate Services, LLC",69fdf00902bb2c42a87a0a88,"cm2757 - Corporate Medical Plaza II {CMP Building II, LLC}",69bd73faa9080d01db40736f,Location,custom-fields,"Corporate Medical Plaza II {CMP Building II, LLC}",2026-09-24
"Block Real Estate Services, LLC",69fdf00902bb2c42a87a0a88,"cm2757 - Corporate Medical Plaza II {CMP Building II, LLC}",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,41834b8a-9c88-4bc9-a53d-474e45d58bb8,2026-09-24
"Block Real Estate Services, LLC",69fdf00902bb2c42a87a0a88,"cm2757 - Corporate Medical Plaza II {CMP Building II, LLC}",6a3427544277045ad4f2e8d6,PM Email,custom-fields,e36eb7aa-805c-4caa-ab94-f5b2a73b31ce,2026-09-24
"Block Real Estate Services, LLC",69fdf01138cbea6b3a68e74b,"cna251 - Nall Corporate Centre I {CN Associates, LLC}",69bd73faa9080d01db40736f,Location,custom-fields,"Nall Corporate Centre I {CN Associates, LLC}",2026-09-24
"Block Real Estate Services, LLC",69fdf01138cbea6b3a68e74b,"cna251 - Nall Corporate Centre I {CN Associates, LLC}",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,4f24f34a-5f91-45e5-a6a1-19c51628f934,2026-09-24
