file,last_changed,last_ran
actions.csv,07/18/2026 08:28:21,07/18/2026 08:28:21
coverages.csv,07/18/2026 08:28:21,07/18/2026 08:28:21
credentials.csv,07/18/2026 08:28:21,07/18/2026 08:28:21
criteria.csv,07/18/2026 08:28:21,07/18/2026 08:28:21
custom_fields.csv,07/18/2026 08:28:21,07/18/2026 08:28:21
custom_properties.csv,07/18/2026 08:28:21,07/18/2026 08:28:21
engagement.csv,07/18/2026 08:28:21,07/18/2026 08:28:21
enums.csv,07/14/2026 05:09:10,07/18/2026 08:28:21
field_definitions.csv,06/12/2026 16:53:13,07/18/2026 08:28:21
form_categories.csv,06/01/2026 12:21:12,07/18/2026 08:28:21
insureds.csv,07/18/2026 08:28:21,07/18/2026 08:28:21
summaries.csv,07/17/2026 12:23:02,07/18/2026 08:28:21
