client,action_id,action_type,insured_id,insured_name,status,created_at,updated_at,scheduled_at,completed_at,notes,triggered_by,sync_date,sync_timestamp
A G Equipment Company,deb43ebd-e615-4c98-a0e9-670b9605fce0,,f759a9ee-8503-4bb5-9227-12a83593c2bc,,,2026-09-22T16:11:12,,,,,,09/23/2026,09/23/2026 04:27:42
Bauer Foundation Corp.,a95d61b9-6675-4834-b935-10eb722309a7,,6a6f4f5a-36c9-4129-9875-cbc331eba648,,,2026-09-23T08:14:26,,,,,,09/23/2026,09/23/2026 04:27:42
Bauer Foundation Corp.,d8c6c2cf-f68d-48af-8ffe-9ef89bca3432,,3c86d30d-769d-453d-a79f-f79bbbdeca44,,,2026-09-23T07:42:51,,,,,,09/23/2026,09/23/2026 04:27:42
Bauer Foundation Corp.,dc340314-7930-42ad-9d1d-45c75f2322b6,,3242c425-e2eb-4493-a152-5c9eeb6afbe0,,,2026-09-23T08:37:00,,,,,,09/23/2026,09/23/2026 04:27:42
EMMES,72e5af5a-6863-47ed-80c4-9e584c5d4b0e,,,,,2026-09-23T07:32:03,,,,,,09/23/2026,09/23/2026 04:27:42
EMMES,c265f25d-4d20-459c-a221-a61a9dd6c33d,,095cab1d-6584-4f28-a820-a3b42025a111,,,2026-09-23T07:32:03,,,,,,09/23/2026,09/23/2026 04:27:42
Scandroli Construction,155b2fcd-51f9-484e-8b13-ec518f397895,,4c4456f4-78fb-4d76-9d08-82d0c47100fb,,,2026-09-23T07:00:39,,,,,,09/23/2026,09/23/2026 04:27:54
Scandroli Construction,18dbc806-1bc5-4bdf-b7ed-8eb32808d372,,309c0bbf-925c-4bcb-b256-9d7d144f5fe2,,,2026-09-23T09:22:47,,,,,,09/23/2026,09/23/2026 04:27:54
Scandroli Construction,285b1973-c39d-4d23-b1ae-a6d5a9cd83c7,,59db199d-63c9-479c-bcdd-f2a21298f1d0,,,2026-09-23T08:44:22,,,,,,09/23/2026,09/23/2026 04:27:54
Scandroli Construction,2a53b85a-3f6c-487a-88e6-59b0d49f25bf,,9bfbc53d-dec9-4bc4-9ad5-1172fb64aca5,,,2026-09-23T05:12:52,,,,,,09/23/2026,09/23/2026 04:27:54
Scandroli Construction,2e974844-b55e-428b-91fe-12dfc858b9a5,,9bfbc53d-dec9-4bc4-9ad5-1172fb64aca5,,,2026-09-23T05:12:52,,,,,,09/23/2026,09/23/2026 04:27:54
Scandroli Construction,43054150-7a05-4c35-aaff-f2fe7c76a9a8,,4c4456f4-78fb-4d76-9d08-82d0c47100fb,,,2026-09-23T07:00:39,,,,,,09/23/2026,09/23/2026 04:27:54
Scandroli Construction,4afda3d5-dbaf-41b6-b5df-980c6bad30f5,,,,,2026-09-23T08:44:22,,,,,,09/23/2026,09/23/2026 04:27:54
Scandroli Construction,4ea107da-8752-4213-a9f6-51d4f2ab10bb,,9bfbc53d-dec9-4bc4-9ad5-1172fb64aca5,,,2026-09-23T05:12:52,,,,,,09/23/2026,09/23/2026 04:27:54
Scandroli Construction,591895ed-0213-48ea-b9ab-cb170b3c4a7b,,,,,2026-09-23T08:44:22,,,,,,09/23/2026,09/23/2026 04:27:54
Scandroli Construction,7ea4454f-d3a3-4692-9d3f-1e027ab1577f,,4c4456f4-78fb-4d76-9d08-82d0c47100fb,,,2026-09-23T07:00:39,,,,,,09/23/2026,09/23/2026 04:27:54
Scandroli Construction,859b5a5e-f3eb-4432-9548-c85d0977b18c,,59db199d-63c9-479c-bcdd-f2a21298f1d0,,,2026-09-23T08:44:22,,,,,,09/23/2026,09/23/2026 04:27:54
Scandroli Construction,8854e788-3d20-4f7f-abb1-85c7189c5bd5,,9bfbc53d-dec9-4bc4-9ad5-1172fb64aca5,,,2026-09-23T05:12:52,,,,,,09/23/2026,09/23/2026 04:27:54
Scandroli Construction,9cc98c98-1b17-461a-8349-914173a9f486,,d8f46461-5e4a-4b4d-a9e3-36e2882065ed,,,2026-09-23T07:57:34,,,,,,09/23/2026,09/23/2026 04:27:54
Scandroli Construction,b1d2ad94-0af4-4c68-93ce-321a17aee782,,,,,2026-09-23T08:44:22,,,,,,09/23/2026,09/23/2026 04:27:54
Scandroli Construction,cd19c40e-6d1d-4d4f-8eb6-ac49bfe7e64e,,59db199d-63c9-479c-bcdd-f2a21298f1d0,,,2026-09-23T08:44:22,,,,,,09/23/2026,09/23/2026 04:27:54
Scandroli Construction,d7357100-66d1-4156-9764-f89cebdfe0de,,,,,2026-09-23T08:44:22,,,,,,09/23/2026,09/23/2026 04:27:54
The Abbey Management Company,a76248b2-7ce9-4836-bed1-f59db8e2f36d,,,,,2026-09-23T07:02:46,,,,,,09/23/2026,09/23/2026 04:27:56
