client,action_id,action_type,insured_id,insured_name,status,created_at,updated_at,scheduled_at,completed_at,notes,triggered_by,sync_date,sync_timestamp
Canadian Pacific Kansas City,8714b588-6300-4ed8-a6fe-8043951391b0,,46e879a4-97ee-41e9-99b5-971254212823,,,2026-08-28T23:31:29,,,,,,08/29/2026,08/29/2026 01:17:33
Canadian Pacific Kansas City,b0356051-4d62-43e6-b655-a64139d09a66,,,,,2026-08-29T04:25:24,,,,,,08/29/2026,08/29/2026 01:17:33
Scandroli Construction,4cfadb0e-a674-4933-b9c3-66276cdbfdac,,60921f72-8bd7-4e66-a303-1b86bf41d4d7,,,2026-08-28T17:56:14,,,,,,08/29/2026,08/29/2026 01:17:47
Scandroli Construction,50a6dab8-0afd-4ac4-a3d4-b549108a0ac1,,60921f72-8bd7-4e66-a303-1b86bf41d4d7,,,2026-08-28T17:56:14,,,,,,08/29/2026,08/29/2026 01:17:47
Scandroli Construction,5e7280b3-1d9f-46a3-9290-55196d25d0a4,,60921f72-8bd7-4e66-a303-1b86bf41d4d7,,,2026-08-28T17:56:14,,,,,,08/29/2026,08/29/2026 01:17:47
Scandroli Construction,889171d0-3e89-461f-a2b3-d012dca49099,,,,,2026-08-28T17:56:14,,,,,,08/29/2026,08/29/2026 01:17:47
Scandroli Construction,8fc49162-5eb1-4fae-87f4-e7c5fc13ebca,,60921f72-8bd7-4e66-a303-1b86bf41d4d7,,,2026-08-28T17:56:14,,,,,,08/29/2026,08/29/2026 01:17:47
The Abbey Management Company,1dac0b34-5c98-4b39-8a86-05398c576b37,,,,,2026-08-28T14:54:32,,,,,,08/29/2026,08/29/2026 01:17:48
The Abbey Management Company,44198ed8-116d-4b8b-9efe-88d89d5ac100,,,,,2026-08-28T20:37:32,,,,,,08/29/2026,08/29/2026 01:17:48
The Abbey Management Company,f0434542-1202-4447-a52e-1828e2963851,,0e41d606-92f9-42da-927f-12b5370390be,,,2026-08-29T03:53:06,,,,,,08/29/2026,08/29/2026 01:17:48
United Coal Company LLC,15805fdb-c4e2-4987-b379-aa2e65a91b08,,,,,2026-08-29T05:22:31,,,,,,08/29/2026,08/29/2026 01:17:51
