client,action_id,action_type,insured_id,insured_name,status,created_at,updated_at,scheduled_at,completed_at,notes,triggered_by,sync_date,sync_timestamp
A G Equipment Company,4e7ad851-9bdd-4ed0-a094-f0b07d2faa80,,,,,2026-07-24T13:14:53,,,,,,07/24/2026,07/24/2026 08:55:25
Bauer Foundation Corp.,00838af5-94a4-4709-a1fa-d33ca98230c8,,,,,2026-07-24T13:13:50,,,,,,07/24/2026,07/24/2026 08:55:25
Bauer Foundation Corp.,096f588f-2b09-45d2-8ea0-94af190a12fb,,a2b12a2d-4fec-49ee-8216-9d07ace13499,,,2026-07-24T12:50:21,,,,,,07/24/2026,07/24/2026 08:55:25
Bauer Foundation Corp.,157a2a4b-329f-4ab7-8bca-4c7a51959e8a,,a2b12a2d-4fec-49ee-8216-9d07ace13499,,,2026-07-24T12:50:21,,,,,,07/24/2026,07/24/2026 08:55:25
Bauer Foundation Corp.,18150fe9-55e3-4438-befd-a1135a9d6830,,d44d9aa5-8924-4129-85a4-98408d841478,,,2026-07-24T12:52:16,,,,,,07/24/2026,07/24/2026 08:55:25
Bauer Foundation Corp.,3f5be5d9-a979-4dd1-b6de-8d66831b36c5,,8f32f46f-7e22-4234-a4ad-f8766158e3cf,,,2026-07-24T13:52:05,,,,,,07/24/2026,07/24/2026 08:55:25
Bauer Foundation Corp.,627731a3-39a5-4b0c-bc1f-98ac3acce31d,,,,,2026-07-24T13:13:50,,,,,,07/24/2026,07/24/2026 08:55:25
Bauer Foundation Corp.,6a19561d-e3bf-48fa-b9df-7d211a6e3c0d,,00408471-b7d5-440f-9b13-f4064b1a08a7,,,2026-07-24T05:18:53,,,,,,07/24/2026,07/24/2026 08:55:25
Bauer Foundation Corp.,7acffd14-4c15-48b6-a8f3-436cfc13066e,,be318f64-d49f-4c00-8b77-ed21376b38fa,,,2026-07-24T12:12:22,,,,,,07/24/2026,07/24/2026 08:55:25
Bauer Foundation Corp.,84754834-997e-41f6-a5eb-2d3fdba39c4f,,,,,2026-07-24T13:13:50,,,,,,07/24/2026,07/24/2026 08:55:25
Bauer Foundation Corp.,a358c9ed-7c49-4c12-b232-c7d29053e011,,,,,2026-07-24T05:18:53,,,,,,07/24/2026,07/24/2026 08:55:25
Bauer Foundation Corp.,b6689016-632f-4c18-9593-790de22aa926,,,,,2026-07-24T12:50:21,,,,,,07/24/2026,07/24/2026 08:55:25
Bauer Foundation Corp.,bc46b696-c5ea-42f8-a721-5f842dea5a15,,,,,2026-07-24T12:50:21,,,,,,07/24/2026,07/24/2026 08:55:25
Bauer Foundation Corp.,c9252a73-51fd-43be-969f-950038ceb4f4,,6ca3ce12-c58f-4794-92b2-59f802c96e04,,,2026-07-24T13:13:50,,,,,,07/24/2026,07/24/2026 08:55:25
Bauer Foundation Corp.,dc834c7d-6b18-4982-bf93-dcd779c5f6e9,,,,,2026-07-24T13:13:50,,,,,,07/24/2026,07/24/2026 08:55:25
Bauer Foundation Corp.,e6d47c50-09b5-4057-90bf-4ef5cca389bd,,8f32f46f-7e22-4234-a4ad-f8766158e3cf,,,2026-07-24T13:52:05,,,,,,07/24/2026,07/24/2026 08:55:25
Bauer Foundation Corp.,e979c674-e6fa-44f5-8cea-4cfc229ac9ad,,a2b12a2d-4fec-49ee-8216-9d07ace13499,,,2026-07-24T12:50:21,,,,,,07/24/2026,07/24/2026 08:55:25
Bauer Foundation Corp.,ead56902-944c-4023-b01e-bf7520834c53,,8f32f46f-7e22-4234-a4ad-f8766158e3cf,,,2026-07-24T13:52:05,,,,,,07/24/2026,07/24/2026 08:55:25
Bauer Foundation Corp.,f58c9abd-083c-4d70-b17d-5bb81b761090,,d44d9aa5-8924-4129-85a4-98408d841478,,,2026-07-24T12:52:16,,,,,,07/24/2026,07/24/2026 08:55:25
Bauer Foundation Corp.,fa285850-0465-46e8-aec2-87d39fec5003,,699f30ba-0077-4149-89e8-86407c10d04d,,,2026-07-24T08:15:04,,,,,,07/24/2026,07/24/2026 08:55:25
EMMES,c136a8b2-1ed8-497a-a767-fcf107b94336,,b5fd5cca-1fd9-4941-997e-d4cf3dc78acf,,,2026-07-23T19:13:51,,,,,,07/24/2026,07/24/2026 08:55:25
Gart Properties,72809f6f-5dd7-4ba2-b012-c191a9cd7af9,,,,,2026-07-23T13:41:46,,,,,,07/24/2026,07/24/2026 08:55:25
Gart Properties,d2685de1-ed08-4151-b35c-8b4174a77f2c,,8e27372a-ed6e-415d-b956-4206afb22edd,,,2026-07-23T19:23:21,,,,,,07/24/2026,07/24/2026 08:55:25
Scandroli Construction,e0c3be81-8e0d-4d52-8685-b5b74325390a,,1c22a44e-99ef-47be-b729-cdb961b4eaef,,,2026-07-24T13:39:57,,,,,,07/24/2026,07/24/2026 08:55:41
The Abbey Management Company,5da7b5bb-8775-47c5-892f-c382fadf1d2b,,5a42a4ec-54fb-48ca-992b-26b7f256a50f,,,2026-07-24T13:38:57,,,,,,07/24/2026,07/24/2026 08:55:42
The Abbey Management Company,6fe4daee-5847-452c-b5d9-e93a34e3f0ce,,,,,2026-07-24T13:38:57,,,,,,07/24/2026,07/24/2026 08:55:42
The Abbey Management Company,d0620187-cd1f-4acd-ba5d-d27e34a1d3e2,,5a42a4ec-54fb-48ca-992b-26b7f256a50f,,,2026-07-24T13:38:57,,,,,,07/24/2026,07/24/2026 08:55:42
