client,action_id,action_type,insured_id,insured_name,status,created_at,updated_at,scheduled_at,completed_at,notes,triggered_by,sync_date,sync_timestamp
Canadian Pacific Kansas City,17a89fba-1609-424c-b465-11480cf3d7b0,,,,,2026-06-04T08:55:13,,,,,,06/04/2026,06/04/2026 06:17:41
Canadian Pacific Kansas City,259c8649-d803-4134-a69a-4c7ffed65e06,,81358feb-71ef-442a-976e-d4f749e4b507,,,2026-06-04T07:24:45,,,,,,06/04/2026,06/04/2026 06:17:41
Canadian Pacific Kansas City,2b3e357f-f436-4841-ac26-7fcd882ed3e4,,481ed1b8-2155-4e86-9f97-ed82bc6fc511,,,2026-06-04T07:22:33,,,,,,06/04/2026,06/04/2026 06:17:41
Canadian Pacific Kansas City,5c85157a-f02b-4b46-96f3-85e54c7f25cd,,,,,2026-06-04T07:02:45,,,,,,06/04/2026,06/04/2026 06:17:41
Canadian Pacific Kansas City,74efa48a-0d76-4cf5-9c79-0d4faab351c0,,,,,2026-06-04T07:22:33,,,,,,06/04/2026,06/04/2026 06:17:41
Canadian Pacific Kansas City,7acbcbe2-a5a0-4d72-8bdc-9e0459118d2c,,,,,2026-06-04T08:55:13,,,,,,06/04/2026,06/04/2026 06:17:41
Canadian Pacific Kansas City,8597c4ba-69e6-45b5-9bd5-47cfb872edfe,,,,,2026-06-04T07:22:33,,,,,,06/04/2026,06/04/2026 06:17:41
Canadian Pacific Kansas City,9450731e-2127-4d34-950e-e54d65a5b236,,,,,2026-06-04T07:02:45,,,,,,06/04/2026,06/04/2026 06:17:41
Canadian Pacific Kansas City,e4e071ea-558a-4be8-bff8-fc6326302d3e,,,,,2026-06-04T07:17:19,,,,,,06/04/2026,06/04/2026 06:17:41
Canadian Pacific Kansas City,fdba870d-3fcc-499b-80be-5040f2c8a8e9,,,,,2026-06-04T06:42:15,,,,,,06/04/2026,06/04/2026 06:17:41
Scandroli Construction,17256fc2-db12-4b24-9793-94ff3b1cba14,,cf514f94-26f3-48e5-ab6c-4c14ce7c0869,,,2026-06-04T08:59:59,,,,,,06/04/2026,06/04/2026 06:18:00
Scandroli Construction,2fe5648d-a79c-4485-bc35-7553e73c9b29,,c0891224-cd24-49eb-b45f-6dc8a635e384,,,2026-06-04T09:24:42,,,,,,06/04/2026,06/04/2026 06:18:00
Scandroli Construction,4ffc0768-92d0-4762-8050-5c9c8bbfc23a,,dcf2b2b2-e6e2-40d2-9156-e08fd3ccbd80,,,2026-06-04T05:25:30,,,,,,06/04/2026,06/04/2026 06:18:00
Scandroli Construction,5c1466a9-45e1-46a7-9193-50cecdc000f0,,dcf2b2b2-e6e2-40d2-9156-e08fd3ccbd80,,,2026-06-04T05:25:30,,,,,,06/04/2026,06/04/2026 06:18:00
Scandroli Construction,5dcbc448-b016-4873-bb9d-7ea9a64f0ef4,,cf514f94-26f3-48e5-ab6c-4c14ce7c0869,,,2026-06-04T08:59:59,,,,,,06/04/2026,06/04/2026 06:18:00
Scandroli Construction,669c96bb-4dc6-4914-acac-b74794ba3be5,,c0891224-cd24-49eb-b45f-6dc8a635e384,,,2026-06-04T09:24:42,,,,,,06/04/2026,06/04/2026 06:18:00
Scandroli Construction,a9d15a3c-4102-4500-bad9-f1f501190dac,,044d1d57-c30c-40f1-8dfe-f0b15e699033,,,2026-06-04T05:49:18,,,,,,06/04/2026,06/04/2026 06:18:00
Scandroli Construction,b30457e4-3645-45aa-bcb4-e9a653da0d1b,,18a1d703-1b08-4c9e-87bd-84baa7c7a3b6,,,2026-06-04T10:54:28,,,,,,06/04/2026,06/04/2026 06:18:00
Scandroli Construction,db56b88d-17e6-4190-970a-6eccfcb3823d,,c0891224-cd24-49eb-b45f-6dc8a635e384,,,2026-06-04T09:24:42,,,,,,06/04/2026,06/04/2026 06:18:00
Scandroli Construction,f51e4be5-5ead-40c2-a88c-05da4448c776,,c0891224-cd24-49eb-b45f-6dc8a635e384,,,2026-06-04T09:24:42,,,,,,06/04/2026,06/04/2026 06:18:00
Scandroli Construction,f68f06da-2ab7-4832-ab4d-8c9a991a99cf,,c0891224-cd24-49eb-b45f-6dc8a635e384,,,2026-06-04T09:24:42,,,,,,06/04/2026,06/04/2026 06:18:00
The Abbey Management Company,5d3397d2-5573-4171-a365-0abf5e553732,,e7e5ad60-e0b9-4092-b36e-a8fcc6b59431,,,2026-05-29T13:09:50,,,,,,06/04/2026,06/04/2026 06:18:01
The Abbey Management Company,769fa350-637b-499d-b5cd-593af12dec25,,ee84ea39-77a0-4c53-add9-c9b918f0c2b5,,,2026-05-29T12:51:47,,,,,,06/04/2026,06/04/2026 06:18:01
