client,action_id,action_type,insured_id,insured_name,status,created_at,updated_at,scheduled_at,completed_at,notes,triggered_by,sync_date,sync_timestamp
Canadian Pacific Kansas City,7e544f09-043a-4787-8f30-135b2cbf94fd,,5f603323-a60b-45c4-939f-04dc15a734f5,,,2026-09-19T03:52:25,,,,,,09/21/2026,09/21/2026 04:58:56
Canadian Pacific Kansas City,91c7b922-ac5e-4d20-9d09-90ab2b3de878,,5f603323-a60b-45c4-939f-04dc15a734f5,,,2026-09-19T03:52:25,,,,,,09/21/2026,09/21/2026 04:58:56
Canadian Pacific Kansas City,bab7771c-4605-4ef3-bf62-53012560c592,,831d59d0-542e-409e-8f89-c6d13ba7bfc0,,,2026-09-19T09:50:09,,,,,,09/21/2026,09/21/2026 04:58:56
Canadian Pacific Kansas City,df87da37-15a2-471e-a35c-d4a5aff0bd3e,,a3faa87e-7ffc-4858-83cd-1e3be1f018e8,,,2026-09-21T08:46:52,,,,,,09/21/2026,09/21/2026 04:58:56
EMMES,1ab5fc33-0d4f-41f1-b058-9c468a722585,,ff16762d-a784-4ddf-acdc-d33a92b361fb,,,2026-09-19T08:50:26,,,,,,09/21/2026,09/21/2026 04:58:56
EMMES,38d4a471-73d1-4175-a87a-25593c32b791,,b6d5ff75-8bdb-4585-a254-7abdb54a9b4f,,,2026-09-21T06:11:14,,,,,,09/21/2026,09/21/2026 04:58:56
EMMES,5666f556-d232-403e-9292-3a8f61ab53ce,,ff16762d-a784-4ddf-acdc-d33a92b361fb,,,2026-09-19T08:50:26,,,,,,09/21/2026,09/21/2026 04:58:56
EMMES,801cf8c1-4c6e-41ca-a200-63908c2e90fa,,ff16762d-a784-4ddf-acdc-d33a92b361fb,,,2026-09-19T08:50:26,,,,,,09/21/2026,09/21/2026 04:58:56
EMMES,c07895fe-119b-45ed-9a3c-051b1fd71a64,,b6d5ff75-8bdb-4585-a254-7abdb54a9b4f,,,2026-09-21T06:11:14,,,,,,09/21/2026,09/21/2026 04:58:56
Gart Properties,52074ae0-35bf-43af-9271-1941ee2a461b,,,,,2026-09-19T10:53:46,,,,,,09/21/2026,09/21/2026 04:58:56
Scandroli Construction,442ef5b1-e8ba-476b-8196-1b8af41a0a57,,74d7b228-b010-4ee5-96ec-da2a0eade6e1,,,2026-09-19T02:38:39,,,,,,09/21/2026,09/21/2026 04:59:07
Scandroli Construction,471986fa-b668-49ea-ae6e-9bab2a5dc1e8,,e2733a31-2b54-407b-82a6-97c177695307,,,2026-09-19T06:49:06,,,,,,09/21/2026,09/21/2026 04:59:07
Scandroli Construction,5f1bf435-d965-462c-8e78-98d5c8bf534e,,e2733a31-2b54-407b-82a6-97c177695307,,,2026-09-19T06:49:06,,,,,,09/21/2026,09/21/2026 04:59:07
Scandroli Construction,60363aaf-4e55-4891-a5df-7cea95f5a9be,,74d7b228-b010-4ee5-96ec-da2a0eade6e1,,,2026-09-19T02:38:39,,,,,,09/21/2026,09/21/2026 04:59:07
Scandroli Construction,75065c77-4207-4c29-9425-2d477001772a,,2473b952-3e28-4203-96e5-5755baf3c428,,,2026-09-19T09:01:45,,,,,,09/21/2026,09/21/2026 04:59:07
Scandroli Construction,89f6646e-127a-46cd-863c-cfd2767f4145,,2473b952-3e28-4203-96e5-5755baf3c428,,,2026-09-19T09:01:45,,,,,,09/21/2026,09/21/2026 04:59:07
Scandroli Construction,8ea81bd9-5d5e-4831-a957-4face229af08,,69e0b24a-0990-455f-9e2b-5bd54d10b1cb,,,2026-09-19T10:42:53,,,,,,09/21/2026,09/21/2026 04:59:07
Scandroli Construction,aae5cf74-de8d-4e62-9c80-a42e799e56ea,,2473b952-3e28-4203-96e5-5755baf3c428,,,2026-09-19T09:01:45,,,,,,09/21/2026,09/21/2026 04:59:07
Scandroli Construction,ae366df3-3780-493e-a02d-9e7ef90d8827,,2473b952-3e28-4203-96e5-5755baf3c428,,,2026-09-19T09:01:45,,,,,,09/21/2026,09/21/2026 04:59:07
Scandroli Construction,aeb9f214-1304-4233-8489-fdb7db46970f,,74d7b228-b010-4ee5-96ec-da2a0eade6e1,,,2026-09-19T02:38:39,,,,,,09/21/2026,09/21/2026 04:59:07
Scandroli Construction,bdab453e-22f1-43bd-b5f1-bff0e01a0516,,,,,2026-09-19T10:42:53,,,,,,09/21/2026,09/21/2026 04:59:07
Scandroli Construction,cc5f8273-d83d-4314-8665-9857b423ae37,,e2733a31-2b54-407b-82a6-97c177695307,,,2026-09-19T06:49:06,,,,,,09/21/2026,09/21/2026 04:59:07
Scandroli Construction,f70d26db-b5f0-4e14-88aa-b02e605cf232,,74d7b228-b010-4ee5-96ec-da2a0eade6e1,,,2026-09-19T02:38:39,,,,,,09/21/2026,09/21/2026 04:59:07
