client,vendor_id,vendor_name,tag_id,tag_name,expires_at,sync_date
"Block Real Estate Services, LLC",69fded0e62446148bd848bb3,Axiom Strategies LLC,69ea79315034d6d257ec62df,Expired,,2026-08-07
"Block Real Estate Services, LLC",69fded0e62446148bd848bc2,Bank of America,69bc0d686bc195aa02a7e376,1st Request,,2026-08-07
"Block Real Estate Services, LLC",69fded0f62446148bd848bce,"Saturday Morning Bazaar / Bazaar Collectibles, LLC",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded0f62446148bd848bcb,"Banner Logistics, Inc",69c6c3323e3434940e13e37a,Final Request,,2026-08-07
"Block Real Estate Services, LLC",69fded0f62446148bd848bd7,BDM Inc,69c6c28e0eac12a2540116d2,4th Request,,2026-08-07
"Block Real Estate Services, LLC",69fded0f62446148bd848bdd,"Pepper Jax Grill / Belton North Cass, LLC",69bc0d686bc195aa02a7e376,1st Request,,2026-08-07
"Block Real Estate Services, LLC",69fded0f62446148bd848be0,Beltone Hearing Aid Center,69c6c28e0eac12a2540116d2,4th Request,,2026-08-07
"Block Real Estate Services, LLC",69fded0f62446148bd848bf8,Block Multi-Family Group,6a0728f8f523b35823695b2f,Need Contact,,2026-08-07
"Block Real Estate Services, LLC",69fded0f62446148bd848c01,BluSky Restoration Contractors LLC,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1062446148bd848c22,Bryght Labs,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-07
"Block Real Estate Services, LLC",69fded1062446148bd848c1f,The Professional Group / Bryan Torez,69bc0d686bc195aa02a7e376,1st Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1062446148bd848c46,CarStar Riverside (fka Autobody on the Run),69c6c3323e3434940e13e37a,Final Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1062446148bd848c52,"Sunflower Health Plan / Centene Management Company, LLC",69c6c28e0eac12a2540116d2,4th Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1062446148bd848c5b,"Challenger Sports, Inc.",69c6c3323e3434940e13e37a,Final Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1062446148bd848c6a,Cherish The Furs LLC,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1162446148bd848c76,"Chrysalis Center, LLC",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1162446148bd848c79,CigaWatt LLC,6a0728f8f523b35823695b2f,Need Contact,,2026-08-07
"Block Real Estate Services, LLC",69fded1162446148bd848c91,CMA / Colarelli Meyer & Associates,69ea79315034d6d257ec62df,Expired,,2026-08-07
"Block Real Estate Services, LLC",69fded1162446148bd848c9a,Companion Protect Agency,69bc0d686bc195aa02a7e376,1st Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1162446148bd848ca3,Converge LLC,69c6c3323e3434940e13e37a,Final Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1162446148bd848ca9,Core Adventures LLC,69bc0d686bc195aa02a7e376,1st Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1162446148bd848cbb,"Cosentino, Group, Inc. / Associated Wholesale Grocers, Inc.",69c6c296a5341a1a2dae572c,5th Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1262446148bd848cc7,Creative Consumer Concepts Inc,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-07
"Block Real Estate Services, LLC",69fded1262446148bd848cf1,"Retail Data Systems of KC (RDS) / Data Systems, Inc.",69c6c296a5341a1a2dae572c,5th Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1262446148bd848d00,Daylight Donuts-Olathe LLC,69ea79315034d6d257ec62df,Expired,,2026-08-07
"Block Real Estate Services, LLC",69fded1262446148bd848d00,Daylight Donuts-Olathe LLC,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1262446148bd848d03,DCB Homes LLC,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1262446148bd848d09,Dentek Inc,69bc0d686bc195aa02a7e378,2nd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1362446148bd848d15,Green Leaf Dispensary / DineShkumar P. Patel & Jingeshkumar D. Patel,69c6c28e0eac12a2540116d2,4th Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1362446148bd848d18,Discover Church,69c6c296a5341a1a2dae572c,5th Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1362446148bd848d21,Dollar Tree,69bc0d686bc195aa02a7e376,1st Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1362446148bd848d2a,Dollar Tree #8462,69bc0d686bc195aa02a7e376,1st Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1362446148bd848d3f,Eaton Electric / Eaton Corporation,69bc0d686bc195aa02a7e376,1st Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1362446148bd848d57,"NTR Metals / Elemental Direct USA, LLC",69bc0d686bc195aa02a7e378,2nd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1462446148bd848d78,Erin McCandless Massage,69c6c28e0eac12a2540116d2,4th Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1462446148bd848d81,Excel Automation Inc.,69c6c3323e3434940e13e37a,Final Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1462446148bd848d8a,F & M Traders LLC,69bc0d686bc195aa02a7e376,1st Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1462446148bd848d8a,F & M Traders LLC,69c6c296a5341a1a2dae572c,5th Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1462446148bd848d93,Fastenal Company,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-07
"Block Real Estate Services, LLC",69fded1462446148bd848d93,Fastenal Company,6a0728f8f523b35823695b2f,Need Contact,,2026-08-07
"Block Real Estate Services, LLC",69fded1462446148bd848d99,FedEx/Kinko's,6a4e5ff3eff5ad98c4e9ec7d,Lease Specific,,2026-08-07
"Block Real Estate Services, LLC",69fded1462446148bd848d9c,"Daley & Fey, LLP",69c6c28e0eac12a2540116d2,4th Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1462446148bd848d9f,"Popculture Gourmet Popcorn / FILGR, LLC",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1462446148bd848d9f,"Popculture Gourmet Popcorn / FILGR, LLC",69bc0d686bc195aa02a7e376,1st Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1462446148bd848dab,First Church of Christ Scientist,6a0728f8f523b35823695b2f,Need Contact,,2026-08-07
"Block Real Estate Services, LLC",69fded1462446148bd848dae,First Citizens Bank & Trust Company,69bc0d686bc195aa02a7e378,2nd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1562446148bd848dba,"Helen Jon / Five Clothes, LLC",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1562446148bd848dbd,"FleetPride, Inc",69bc0d686bc195aa02a7e378,2nd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1562446148bd848dc9,Freightsnap LLC,69c6c296a5341a1a2dae572c,5th Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1562446148bd848dd8,"Future Foam, Inc",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-07
"Block Real Estate Services, LLC",69fded1562446148bd848ded,"Gas Equipment Company / Gas Equipment, Inc.",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1562446148bd848df0,Gateway Spine & Joint LLC,69ea79315034d6d257ec62df,Expired,,2026-08-07
"Block Real Estate Services, LLC",69fded1562446148bd848df0,Gateway Spine & Joint LLC,69c6c296a5341a1a2dae572c,5th Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1562446148bd848df0,Gateway Spine & Joint LLC,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1662446148bd848e0e,"Golden Distributing Company, Inc.",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1662446148bd848e29,Internal Revenue Service / Government Services Administration (GSA),69c6c28e0eac12a2540116d2,4th Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1762446148bd848e4d,Wright/Laird Casting / Heather Laird,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1762446148bd848e50,"Hyper Energy /HEB KS, LLC",6a0728f8f523b35823695b2f,Need Contact,,2026-08-07
"Block Real Estate Services, LLC",69fded1762446148bd848e56,Hennessy Enterprises LLC,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-07
"Block Real Estate Services, LLC",69fded1762446148bd848e5f,"Hibbett Sports / Hibbett Retail, Inc.",69bc0d686bc195aa02a7e376,1st Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1762446148bd848e5f,"Hibbett Sports / Hibbett Retail, Inc.",69c6c3323e3434940e13e37a,Final Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1762446148bd848e71,Hughes Machinery Company,69bc0d686bc195aa02a7e378,2nd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1762446148bd848e89,Inspire Therapy LLC,69c6c296a5341a1a2dae572c,5th Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1862446148bd848ead,"Pinches / JLJ Holdings, LLC",69bc0d686bc195aa02a7e376,1st Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1862446148bd848ebf,Kababs,69c6c3323e3434940e13e37a,Final Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1862446148bd848ec8,Central Links Golf / Kansas City Golf Association (fka KCGA),69c6c3323e3434940e13e37a,Final Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1862446148bd848eda,Kansas Granite Mart,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1962446148bd848f01,"KTI / Kruger Technologies, Inc.",69c6c28e0eac12a2540116d2,4th Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1962446148bd848f13,"LeafFilter North, LLC/Leaf Home Safety Solutions, LLC",69bc0d686bc195aa02a7e376,1st Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1962446148bd848f31,"Workforce Partnership / Local Workforce Investment Area, III (Vacating 5/31/26)",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1a62446148bd848f3d,Mactan Asian Market / Steve Shatto,69c6c3323e3434940e13e37a,Final Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1a62446148bd848f43,Magnum Systems Inc,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1a62446148bd848f4c,"Shoot 360 / Mambas Basketball Academy, LLC",69c6c3323e3434940e13e37a,Final Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1a62446148bd848f55,"Bistro / Marcie, Inc.",69bc0d686bc195aa02a7e378,2nd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1a62446148bd848f64,Martinrea Riverside LLC,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1a62446148bd848f67,Massage Envy,69bc0d686bc195aa02a7e376,1st Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1a62446148bd848f6d,Mattress Firm Inc,69c6c28e0eac12a2540116d2,4th Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1a62446148bd848f79,MC Flooring LLC,69bc0d686bc195aa02a7e376,1st Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1b62446148bd848f97,"Melcher Investment Company, LP",69c6c3323e3434940e13e37a,Final Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1b62446148bd848f9d,"Salom Asian Market / Men Sui and Naa Aung, Wife and Husband",6a0728f8f523b35823695b2f,Need Contact,,2026-08-07
"Block Real Estate Services, LLC",69fded1b62446148bd848fa6,MicroProtein Technologies Inc,69c6c28e0eac12a2540116d2,4th Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1b62446148bd848fbb,"Midwest Vacuums / Cast, Inc.",69ea79315034d6d257ec62df,Expired,,2026-08-07
"Block Real Estate Services, LLC",69fded1b62446148bd848fbb,"Midwest Vacuums / Cast, Inc.",69c6c296a5341a1a2dae572c,5th Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1b62446148bd848fbb,"Midwest Vacuums / Cast, Inc.",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-07
"Block Real Estate Services, LLC",69fded1b62446148bd848fc4,"Mindful Child Wellness + Aeriel Yoga, LLC",69c6c3323e3434940e13e37a,Final Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1b62446148bd848fd6,Moncayo Legal LLC,69bc0d686bc195aa02a7e378,2nd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1c62446148bd848fdf,"Munch's Supply O'Connor LLC / O'Connor Company, Inc.",69bc0d686bc195aa02a7e378,2nd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1c62446148bd848fe8,"Prosperity Partners / NDH Advisors, LLC (fka Mariner Group, LLC & Stratus Group, LLC)",69c6c3323e3434940e13e37a,Final Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1c62446148bd848ff1,Nestle Purina PetCare Co.,69bc0d686bc195aa02a7e378,2nd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1c62446148bd848ff7,New Century Dodge Chrysler Wholesale Parts,69c6c28e0eac12a2540116d2,4th Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1c62446148bd848ffd,"New Cingular Wireless PCS, LLC",69bc0d686bc195aa02a7e378,2nd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1c62446148bd849009,Nextaff Group LLC,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1c62446148bd849015,O' Reilly Automotive,6a0728f8f523b35823695b2f,Need Contact,,2026-08-07
"Block Real Estate Services, LLC",69fded1c62446148bd849027,OMB Bank,69c6c296a5341a1a2dae572c,5th Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1d62446148bd84903c,Orscheln Farm and Home LLC,6a0728f8f523b35823695b2f,Need Contact,,2026-08-07
"Block Real Estate Services, LLC",69fded1d62446148bd849042,"Oz Accommodations, Inc.",69c6c3323e3434940e13e37a,Final Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1d62446148bd849045,Downtown Liquor / P & S Investment LLC,6a0728f8f523b35823695b2f,Need Contact,,2026-08-07
"Block Real Estate Services, LLC",69fded1d62446148bd849057,"W + D North America, Inc. / Paper Converting Machine Corporation/BW Converting",6a0728f8f523b35823695b2f,Need Contact,,2026-08-07
"Block Real Estate Services, LLC",69fded1d62446148bd84905d,Nitto Denko Automotive / Parkers America,69c6c296a5341a1a2dae572c,5th Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1d62446148bd849063,"The Laundry Hut, LLC / Parvin Laundry, LLC",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1d62446148bd84906f,Penske Truck Leasing Co LP,69c6c296a5341a1a2dae572c,5th Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1e62446148bd84908a,Phoenix Fastpitch LLC,6a0728f8f523b35823695b2f,Need Contact,,2026-08-07
"Block Real Estate Services, LLC",69fded1e62446148bd849096,"Pizza Hut of America, Inc.",69c6c28e0eac12a2540116d2,4th Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1e62446148bd8490b4,Principal Life Insurance Company,69c6c296a5341a1a2dae572c,5th Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1e62446148bd8490b7,Pro Concrete Design Inc,69c6c3323e3434940e13e37a,Final Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1e62446148bd8490c9,"Adapt Health / Provider Plus, Inc.",69c6c3323e3434940e13e37a,Final Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1e62446148bd8490cf,Pulse Design Group,69c6c296a5341a1a2dae572c,5th Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1f62446148bd8490d8,R & R Communications Inc,69c6c3323e3434940e13e37a,Final Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1f62446148bd8490d8,R & R Communications Inc,69ea79315034d6d257ec62df,Expired,,2026-08-07
"Block Real Estate Services, LLC",69fded1f62446148bd8490de,Longhorn Steakhouse / RARE Hospitality of Kansas,6a0728f8f523b35823695b2f,Need Contact,,2026-08-07
"Block Real Estate Services, LLC",69fded1f62446148bd8490f3,Rent-A-Center #1724,69ea79315034d6d257ec62df,Expired,,2026-08-07
"Block Real Estate Services, LLC",69fded1f62446148bd849111,"Taco Bell / Royal City Bell, LLC",69ea79315034d6d257ec62df,Expired,,2026-08-07
"Block Real Estate Services, LLC",69fded1f62446148bd849111,"Taco Bell / Royal City Bell, LLC",69bc0d686bc195aa02a7e378,2nd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded1f62446148bd849120,Ryan Poage & Company,69bc0d686bc195aa02a7e376,1st Request,,2026-08-07
"Block Real Estate Services, LLC",69fded2062446148bd849141,Seen Merchandising LLC,69bc0d686bc195aa02a7e378,2nd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded2062446148bd84914a,"Senior Day KC / The Respite House, LLC",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded2062446148bd84915f,"Shoe Sensation, Inc.",69ea79315034d6d257ec62df,Expired,,2026-08-07
"Block Real Estate Services, LLC",69fded2062446148bd849162,"Show Me State Vital Care / Show Me State Infusion Pharmacy, LLC",69bc0d686bc195aa02a7e376,1st Request,,2026-08-07
"Block Real Estate Services, LLC",69fded2062446148bd84916e,SJK Global LLC,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded2062446148bd849177,"Epic Vision Center / Smithville Eye Center, LLC",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded2162446148bd84917a,"Church's Chicken / SNSA, Inc.",69bc0d686bc195aa02a7e378,2nd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded2162446148bd849180,Sobriety First,69bc0d686bc195aa02a7e376,1st Request,,2026-08-07
"Block Real Estate Services, LLC",69fded2162446148bd8491a1,"Spirit Haven / SSB, LLC",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded2162446148bd8491a4,"Midwest Office Technology / STA-MOT-KS, LLC",69bc0d686bc195aa02a7e376,1st Request,,2026-08-07
"Block Real Estate Services, LLC",69fded2162446148bd8491bc,Stratus Surfaces LLC,69c6c3323e3434940e13e37a,Final Request,,2026-08-07
"Block Real Estate Services, LLC",69fded2162446148bd8491c5,Subway #41462,6a0728f8f523b35823695b2f,Need Contact,,2026-08-07
"Block Real Estate Services, LLC",69fded2262446148bd8491d4,"Sunflower Food Company / Sunflower Hills, Inc.",69c6c296a5341a1a2dae572c,5th Request,,2026-08-07
"Block Real Estate Services, LLC",69fded2262446148bd8491e3,Tech Electronics of Kansas,69bc0d686bc195aa02a7e376,1st Request,,2026-08-07
"Block Real Estate Services, LLC",69fded2262446148bd8491fb,Thai Chili Cuisine,69c6c3323e3434940e13e37a,Final Request,,2026-08-07
"Block Real Estate Services, LLC",69fded2262446148bd849201,The CapFinancial Group LLC,6a0728f8f523b35823695b2f,Need Contact,,2026-08-07
"Block Real Estate Services, LLC",69fded2262446148bd849207,"Rogers Labs (fka P&C Next) / The Compatibility Center, LLC",69bc0d686bc195aa02a7e376,1st Request,,2026-08-07
"Block Real Estate Services, LLC",69fded2262446148bd84920a,"The Hairem / The Hairem of Olathe, LLC",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded2262446148bd849213,The Sunderland Foundation,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-07
"Block Real Estate Services, LLC",69fded2362446148bd849240,True Blue Plumbing LLC,6a0728f8f523b35823695b2f,Need Contact,,2026-08-07
"Block Real Estate Services, LLC",69fded2362446148bd84926a,United Refrigeration Inc,69ea79315034d6d257ec62df,Expired,,2026-08-07
"Block Real Estate Services, LLC",69fded2362446148bd84926a,United Refrigeration Inc,69bc0d686bc195aa02a7e378,2nd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded2462446148bd84927f,Var City Maintenance LLC,69bc0d686bc195aa02a7e376,1st Request,,2026-08-07
"Block Real Estate Services, LLC",69fded2462446148bd849282,Verizon / Cellular Sales,69bc0d686bc195aa02a7e376,1st Request,,2026-08-07
"Block Real Estate Services, LLC",69fded2462446148bd849282,Verizon / Cellular Sales,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded2462446148bd84928e,Vintegrity Kansas LLC,69bc0d686bc195aa02a7e378,2nd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded2462446148bd84928e,Vintegrity Kansas LLC,69ea79315034d6d257ec62df,Expired,,2026-08-07
"Block Real Estate Services, LLC",69fded2462446148bd84928e,Vintegrity Kansas LLC,69bc0d686bc195aa02a7e376,1st Request,,2026-08-07
"Block Real Estate Services, LLC",69fded2462446148bd849297,Vortex Industries LLC,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-07
"Block Real Estate Services, LLC",69fded2462446148bd8492a3,Warners Stellian Co Inc,6a0728f8f523b35823695b2f,Need Contact,,2026-08-07
"Block Real Estate Services, LLC",69fded2462446148bd8492a9,"Advena Living /Cornerstone Group Holdings, Inc. (sublease of Midlands Independent Review Board, LLC / WCG IRB, Inc.)",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-07
"Block Real Estate Services, LLC",69fded2462446148bd8492be,Workout Anytime,6a0728f8f523b35823695b2f,Need Contact,,2026-08-07
"Block Real Estate Services, LLC",69fded2462446148bd8492c7,"Worldwide Express / WWEX Franchise Holdings, LLC",69bc0d686bc195aa02a7e376,1st Request,,2026-08-07
"Block Real Estate Services, LLC",69fded2462446148bd8492cd,Xpress Stop 2 LLC / World of Spirits,69c6c296a5341a1a2dae572c,5th Request,,2026-08-07
"Block Real Estate Services, LLC",6a16fbaf1814afc0f5360986,"Dr. Robert Browne, DDS",69c6c28e0eac12a2540116d2,4th Request,,2026-08-07
"Block Real Estate Services, LLC",6a170f97efde9f2154ab7751,Vitale Realtors,69c6c28e0eac12a2540116d2,4th Request,,2026-08-07
"Block Real Estate Services, LLC",6a170fafee5ef0b8dcf50e8a,Tom Platt Residence,69c6c28e0eac12a2540116d2,4th Request,,2026-08-07
"Block Real Estate Services, LLC",6a170fecda8b48075226d712,WLM Warehouse,6a0728f8f523b35823695b2f,Need Contact,,2026-08-07
"Block Real Estate Services, LLC",6a170fd6da8b48075226ce37,"Page Communication, LLC",69c6c28e0eac12a2540116d2,4th Request,,2026-08-07
"Block Real Estate Services, LLC",6a171003ee5ef0b8dcf522cf,"Pop! Vintage Furniture & Accessories, LLC",69bc0d686bc195aa02a7e378,2nd Request,,2026-08-07
"Block Real Estate Services, LLC",6a171027da8b48075226e443,Wearhouse Vintage / Madalynn Ramirez & Lily Davis,69c6c28e0eac12a2540116d2,4th Request,,2026-08-07
"Block Real Estate Services, LLC",6a17105b1814afc0f53b2a39,Computers To Go / Scott Petrak,69bc0d686bc195aa02a7e378,2nd Request,,2026-08-07
"Block Real Estate Services, LLC",6a17132fefde9f2154ac6af4,The Underground Lab / Animal Kingdom Athletics,6a0728f8f523b35823695b2f,Need Contact,,2026-08-07
"Block Real Estate Services, LLC",6a174c521814afc0f550857c,"Money N Minutes / Z & H Holding, LLC",6a0728f8f523b35823695b2f,Need Contact,,2026-08-07
"Block Real Estate Services, LLC",6a1750d2df078f8120119232,Dr. Julia Loecker Dentistry,69c6c28e0eac12a2540116d2,4th Request,,2026-08-07
"Block Real Estate Services, LLC",6a174c5f68ca7e99894e866e,"Party Time Liquor / LEXMI, LLC",69bc0d686bc195aa02a7e378,2nd Request,,2026-08-07
"Block Real Estate Services, LLC",6a1750de402cef48fa2e24a7,Cheezsteak Company / Asma Shane,69c6c28e0eac12a2540116d2,4th Request,,2026-08-07
"Block Real Estate Services, LLC",6a17544d68ca7e9989502900,Spurgeon Chiropractic / Dr. Ryan Spurgeon Healing Neck & Joints,69bc0d686bc195aa02a7e378,2nd Request,,2026-08-07
"Block Real Estate Services, LLC",6a1757dbf2985118876d7f9a,Afrah Event Center / Astro Ventures,69bc0d686bc195aa02a7e376,1st Request,,2026-08-07
"Block Real Estate Services, LLC",6a1842e4b517ae25a873e28c,"Kari's On 39th, LLC",6a0728f8f523b35823695b2f,Need Contact,,2026-08-07
"Block Real Estate Services, LLC",6a1842efb517ae25a873e629,Lisa Coryell,6a0728f8f523b35823695b2f,Need Contact,,2026-08-07
"Block Real Estate Services, LLC",6a1842f8e701796d85d37b7e,Myla Ruffin,6a0728f8f523b35823695b2f,Need Contact,,2026-08-07
"Block Real Estate Services, LLC",6a184302bda7a44c6000696a,Anthony Falcon,6a0728f8f523b35823695b2f,Need Contact,,2026-08-07
"Block Real Estate Services, LLC",6a18430bf8f612ef09496270,Angel Romero,6a0728f8f523b35823695b2f,Need Contact,,2026-08-07
