client,action_id,action_type,insured_id,insured_name,status,created_at,updated_at,scheduled_at,completed_at,notes,triggered_by,sync_date,sync_timestamp
A G Equipment Company,213c3206-6bb4-4f11-9047-c7b73dc2e27c,,6e98e2f6-2b33-4eb9-98f5-7e79c9ef0f21,,,2026-08-27T05:40:46,,,,,,08/27/2026,08/27/2026 03:16:42
Bauer Foundation Corp.,3b64d95d-55d9-46ff-b77e-76f99b40471d,,,,,2026-08-27T05:15:01,,,,,,08/27/2026,08/27/2026 03:16:42
Bauer Foundation Corp.,46751c09-024d-4847-b509-6c456bafc87d,,62e81525-a499-4aeb-a71f-b36ec22397ba,,,2026-08-27T06:19:18,,,,,,08/27/2026,08/27/2026 03:16:42
Bauer Foundation Corp.,638fd520-b81f-4660-b4e0-c1671979ab56,,0590fd27-0595-48bf-bc86-4156d096f060,,,2026-08-27T05:15:01,,,,,,08/27/2026,08/27/2026 03:16:42
Bauer Foundation Corp.,bd43b726-5a4c-418b-bc88-63293118b5f8,,7636461c-18ec-4b3f-9de7-558e8c28a1ab,,,2026-08-27T06:15:31,,,,,,08/27/2026,08/27/2026 03:16:42
Bauer Foundation Corp.,c0c76d51-eb4f-4db8-8e55-704bc0c19951,,bb3e99c2-da6b-4458-bf55-f77faa5c3bfb,,,2026-08-27T06:20:34,,,,,,08/27/2026,08/27/2026 03:16:42
Canadian Pacific Kansas City,136626f3-7c18-4685-abe9-37fb0fc766da,,3143d6ae-9df8-4ec7-9c49-68178cd2f595,,,2026-08-26T23:40:50,,,,,,08/27/2026,08/27/2026 03:16:42
Canadian Pacific Kansas City,1ce7a6f5-d64a-485a-9aa7-a3f2370e58fb,,,,,2026-08-27T06:19:28,,,,,,08/27/2026,08/27/2026 03:16:42
Canadian Pacific Kansas City,485963e5-0fc6-47ba-bb68-5d240eb75605,,,,,2026-08-27T06:19:28,,,,,,08/27/2026,08/27/2026 03:16:42
Canadian Pacific Kansas City,58cd2dda-0dfc-4147-903c-3797b1854952,,3143d6ae-9df8-4ec7-9c49-68178cd2f595,,,2026-08-26T23:40:50,,,,,,08/27/2026,08/27/2026 03:16:42
Canadian Pacific Kansas City,85530cf2-ae91-4c40-af38-0520850be1ec,,7aca19e0-2740-422e-9bef-9491c28a8fd1,,,2026-08-27T06:18:23,,,,,,08/27/2026,08/27/2026 03:16:42
Gart Properties,1763fe39-c818-4759-90c7-08ca5ea5291b,,,,,2026-08-27T06:09:23,,,,,,08/27/2026,08/27/2026 03:16:42
Gart Properties,31a80c8f-5e4d-4519-84fb-db4194640bca,,,,,2026-08-27T06:09:23,,,,,,08/27/2026,08/27/2026 03:16:42
Mizuho Bank,9829f334-30f3-4c36-bed2-1cde5fb5ee95,,d889bcee-8a84-4d64-b8cb-036f216fbd05,,,2026-08-27T05:27:01,,,,,,08/27/2026,08/27/2026 03:16:47
