client,vendor_id,vendor_name,tag_id,tag_name,expires_at,sync_date
"Block Real Estate Services, LLC",69fded0d62446148bd848b71,Anthony's Barber Shop / Anthony Vasquez,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0d62446148bd848b74,LaborMax Staffing / Anytime Labor - KC Metro,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0d62446148bd848b68,AN Cubed Marketing LLC,6a0728f8f523b35823695b2f,Need Contact,,2026-08-30
"Block Real Estate Services, LLC",69fded0d62446148bd848b6e,Puppy Love Grooming / Anntippia Young,6a0728f8f523b35823695b2f,Need Contact,,2026-08-30
"Block Real Estate Services, LLC",69fded0d62446148bd848b6e,Puppy Love Grooming / Anntippia Young,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0e62446148bd848b7d,"APLOS, Inc.",69c6c296a5341a1a2dae572c,5th Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0d62446148bd848b7a,"ApexSite Cleaning, LLC",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0e62446148bd848b8c,ARJ Infusion Services,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0e62446148bd848b80,"Applebee's Bar & Grill / Apple Central, LLC",6a0728f8f523b35823695b2f,Need Contact,,2026-08-30
"Block Real Estate Services, LLC",69fded0e62446148bd848b80,"Applebee's Bar & Grill / Apple Central, LLC",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0e62446148bd848b89,Archway Technology LLC,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0e62446148bd848b83,Applied Industrial Technologies Inc,69c6c296a5341a1a2dae572c,5th Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0e62446148bd848b8f,Arrowhead Forensics,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-30
"Block Real Estate Services, LLC",69fded0e62446148bd848b95,Ashley Nelson Studios,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0e62446148bd848b98,Aspen Properties Group,69bc0d686bc195aa02a7e378,2nd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0e62446148bd848ba7,"Athletico Physical Therapy / Athletico Management, LLC",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0e62446148bd848bb0,AVI-SPL LLC,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0e62446148bd848bad,Recognition Plus Audio Video Graphics,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-30
"Block Real Estate Services, LLC",69fded0e62446148bd848bb3,Axiom Strategies LLC,69ea79315034d6d257ec62df,Expired,,2026-08-30
"Block Real Estate Services, LLC",69fded0e62446148bd848bb3,Axiom Strategies LLC,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-30
"Block Real Estate Services, LLC",69fded0e62446148bd848bb3,Axiom Strategies LLC,69c6c296a5341a1a2dae572c,5th Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0e62446148bd848bb9,"Pet Supplies Plus / B&B Pet Products, LLC",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0e62446148bd848bb6,AXIS Capital / AXIS Reinsurance Company,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0e62446148bd848bc5,Bankers Life and Casualty Company,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0f62446148bd848bce,"Saturday Morning Bazaar / Bazaar Collectibles, LLC",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0f62446148bd848bcb,"Banner Logistics, Inc",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-30
"Block Real Estate Services, LLC",69fded0f62446148bd848bd7,BDM Inc,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0f62446148bd848bda,Bella's Italian Restaurant Inc,69bc0d686bc195aa02a7e378,2nd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0f62446148bd848be0,Beltone Hearing Aid Center,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-30
"Block Real Estate Services, LLC",69fded0f62446148bd848be3,"Best Wash Laundromats / Best Wash Holdings, LLC",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0f62446148bd848bef,"CEVA Animal Health, LLC / Bioimmune Company",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0f62446148bd848bf2,Bird Dog Shaved Ice (Vacant but still leasing),69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0f62446148bd848bf8,Block Multi-Family Group,6a0728f8f523b35823695b2f,Need Contact,,2026-08-30
"Block Real Estate Services, LLC",69fded0f62446148bd848bf8,Block Multi-Family Group,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0f62446148bd848bfb,"Block Real Estate Services, LLC / Block Partners, LLC",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0f62446148bd848bec,Sarpino's / BHPS Restaurant Group LLC,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0f62446148bd848c04,"BluSky Salon Suites, Inc.",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0f62446148bd848c0a,"AKKA Karate USA / BMS Fitnes Solutions, Inc. (AKKA Olathe Martial Arts)",69bc0d686bc195aa02a7e378,2nd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0f62446148bd848c0d,Bode Cellmark Forensics Inc,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0f62446148bd848c10,"Sono Bello / Body Contour Centers, LLC",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0f62446148bd848c13,"Celebrate Dental & Braces / Brave, LLC",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded0f62446148bd848c19,"Kitchen and Bath by Briggs / Briggs, Inc.",69c6c28e0eac12a2540116d2,4th Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1062446148bd848c1c,Brown & Root Industrial Services LLC,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1062446148bd848c1f,The Professional Group / Bryan Torez,69c6c28e0eac12a2540116d2,4th Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1062446148bd848c22,Bryght Labs,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-30
"Block Real Estate Services, LLC",69fded1062446148bd848c2b,Bunzl Distribution Inc,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1062446148bd848c2e,BUNZL,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1062446148bd848c31,"Equipment Preference, Inc. (fka Burlis-Lawson Group, Inc.)",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1062446148bd848c37,Butler Suppy Inc,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1062446148bd848c3d,"Corbion / Caravan Ingredients, Inc.",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1062446148bd848c4f,CBD American Shaman LLC,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1062446148bd848c46,CarStar Riverside (fka Autobody on the Run),69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-30
"Block Real Estate Services, LLC",69fded1062446148bd848c5b,"Challenger Sports, Inc.",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-30
"Block Real Estate Services, LLC",69fded1062446148bd848c67,Check Into Cash,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1162446148bd848c70,Chipotle Mexican Grill,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1062446148bd848c61,Charles D Jones Company,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1162446148bd848c6d,"Chin Asian Restaurant, LLC",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1062446148bd848c6a,Cherish The Furs LLC,69c6c3323e3434940e13e37a,Final Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1162446148bd848c73,Triple Black Tattoo / Chris Keegan,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1162446148bd848c76,"Chrysalis Center, LLC",69c6c3323e3434940e13e37a,Final Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1162446148bd848c79,CigaWatt LLC,6a0728f8f523b35823695b2f,Need Contact,,2026-08-30
"Block Real Estate Services, LLC",69fded1162446148bd848c79,CigaWatt LLC,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1162446148bd848c88,Clopay Building Products,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1162446148bd848c8e,Coffel Construction LLC,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1162446148bd848c91,CMA / Colarelli Meyer & Associates,69ea79315034d6d257ec62df,Expired,,2026-08-30
"Block Real Estate Services, LLC",69fded1162446148bd848c91,CMA / Colarelli Meyer & Associates,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1162446148bd848c94,"HCA aka College Park Endoscopy Center, LLC / Surgery Ventures",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1162446148bd848c9a,Companion Protect Agency,69c6c28e0eac12a2540116d2,4th Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1162446148bd848caf,Cornerstones Barbershop LLC,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1162446148bd848cac,CORE Cashless LLC,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1162446148bd848cbb,"Cosentino, Group, Inc. / Associated Wholesale Grocers, Inc.",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-30
"Block Real Estate Services, LLC",69fded1262446148bd848ccd,Crescent Springs Healing Center,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1262446148bd848cc7,Creative Consumer Concepts Inc,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-30
"Block Real Estate Services, LLC",69fded1262446148bd848cd9,KK Express Employment / Curtis Holding Company,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1262446148bd848cdf,"D.A. Davidson, Inc. / DA Davidson & Co.",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1262446148bd848ce2,"Roadhouse Restaurant / Dactyl, LLC",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1262446148bd848d03,DCB Homes LLC,69bc0d686bc195aa02a7e376,1st Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1262446148bd848d06,"Dental Health Essentials, LLC",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1262446148bd848d0f,"Diamond Towel and Supply Company, LLC",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1362446148bd848d12,Diana M. Dang,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1362446148bd848d15,Green Leaf Dispensary / DineShkumar P. Patel & Jingeshkumar D. Patel,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-30
"Block Real Estate Services, LLC",69fded1362446148bd848d18,Discover Church,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-30
"Block Real Estate Services, LLC",69fded1362446148bd848d1e,"Dollar General / Dolgencorp, Inc.",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1362446148bd848d27,Dollar Tree #4044,69c6c28e0eac12a2540116d2,4th Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1362446148bd848d2d,"Perry Plaza Dental / Dr. Darren Perry, DDS",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1362446148bd848d30,Personal Care Dental Group / Dr. Floyd Wiggins III,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1362446148bd848d33,DTG Medical Electronics,69bc0d686bc195aa02a7e378,2nd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1362446148bd848d39,E & T Plastics MFG. CO. INC.,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1362446148bd848d42,EcoShield Pest Solutions,69bc0d686bc195aa02a7e376,1st Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1362446148bd848d45,Edible Arrangements,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1362446148bd848d48,Edward Jones,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1362446148bd848d4e,Einstein Bros Bagels #3961,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1362446148bd848d57,"NTR Metals / Elemental Direct USA, LLC",69c6c296a5341a1a2dae572c,5th Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1362446148bd848d57,"NTR Metals / Elemental Direct USA, LLC",69c6c28e0eac12a2540116d2,4th Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1462446148bd848d66,"EnerSys Delaware, Inc",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1462446148bd848d69,"Engaged Athletics Training Center / Engaged Holdings, LLC",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1462446148bd848d6f,Enterprise Leasing Company of Kansas,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1462446148bd848d72,Enterprise Leasing Company of Kansas,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1462446148bd848d78,Erin McCandless Massage,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-30
"Block Real Estate Services, LLC",69fded1462446148bd848d75,Equipmentshare.com Inc,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1462446148bd848d7b,Essense of Australia Inc,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1462446148bd848d81,Excel Automation Inc.,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-30
"Block Real Estate Services, LLC",69fded1462446148bd848d87,Express Hardwood Floors LLC,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1462446148bd848d84,"Emerson / Experitec, Inc.",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1462446148bd848d8a,F & M Traders LLC,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-30
"Block Real Estate Services, LLC",69fded1462446148bd848d8a,F & M Traders LLC,69c6c28e0eac12a2540116d2,4th Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1462446148bd848d8d,Faith Technologies Inc,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1462446148bd848d99,FedEx/Kinko's,6a4e5ff3eff5ad98c4e9ec7d,Lease Specific,,2026-08-30
"Block Real Estate Services, LLC",69fded1462446148bd848d96,FastSigns,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1462446148bd848d93,Fastenal Company,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-30
"Block Real Estate Services, LLC",69fded1462446148bd848d93,Fastenal Company,6a0728f8f523b35823695b2f,Need Contact,,2026-08-30
"Block Real Estate Services, LLC",69fded1462446148bd848d90,"Farm & Home Builders, Inc",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1462446148bd848d9c,"Daley & Fey, LLP",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-30
"Block Real Estate Services, LLC",69fded1462446148bd848da2,"Fine Line Graphics, Inc.",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1462446148bd848d9f,"Popculture Gourmet Popcorn / FILGR, LLC",69bc0d686bc195aa02a7e376,1st Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1462446148bd848d9f,"Popculture Gourmet Popcorn / FILGR, LLC",69c6c3323e3434940e13e37a,Final Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1462446148bd848dab,First Church of Christ Scientist,6a0728f8f523b35823695b2f,Need Contact,,2026-08-30
"Block Real Estate Services, LLC",69fded1462446148bd848dae,First Citizens Bank & Trust Company,69bc0d686bc195aa02a7e378,2nd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1462446148bd848db1,First Key Homes,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1562446148bd848dbd,"FleetPride, Inc",69c6c296a5341a1a2dae572c,5th Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1562446148bd848dc0,Force America Inc,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1562446148bd848dc3,"Fresenius Medical Care - Pittsburg Midwest Dialysis / Fort Scott Regional Dialysis Center, Inc.",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1562446148bd848dc9,Freightsnap LLC,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-30
"Block Real Estate Services, LLC",69fded1562446148bd848dd5,FS Investment Services Inc,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1562446148bd848dd8,"Future Foam, Inc",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-30
"Block Real Estate Services, LLC",69fded1562446148bd848dde,G3 Industrial Solutions LLC,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1562446148bd848de4,Vitev / Gabe Hunninghake,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1562446148bd848df0,Gateway Spine & Joint LLC,69bc0d686bc195aa02a7e376,1st Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1562446148bd848df3,Generate-Ubiquity Management LLC,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1562446148bd848ded,"Gas Equipment Company / Gas Equipment, Inc.",69c6c3323e3434940e13e37a,Final Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1662446148bd848e08,GNC (Store #581-02),69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1662446148bd848e0e,"Golden Distributing Company, Inc.",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1662446148bd848e11,Google Fiber Inc,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1662446148bd848e0b,"GoPuff Lease / GoBrands, Inc.",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1662446148bd848e14,Grain Valley Chop Shop,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1662446148bd848e17,Sni Valley Academy / Dr. Warren L. Moss - Grain Valley School District,69bc0d686bc195aa02a7e378,2nd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1662446148bd848e20,"The Shredder + MedShred / Green Resource Management, Inc.",69bc0d686bc195aa02a7e376,1st Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1662446148bd848e23,"Action Stainless & Alloys / ACT Acquisition, Inc. (sublease from Hello Fresh / Grocery Delivery Logistics, Inc.)",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1662446148bd848e29,Internal Revenue Service / Government Services Administration (GSA),69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-30
"Block Real Estate Services, LLC",69fded1662446148bd848e2c,Guardian Water & Air Systems LLC,69c6c28e0eac12a2540116d2,4th Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1662446148bd848e2c,Guardian Water & Air Systems LLC,69bc0d686bc195aa02a7e376,1st Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1662446148bd848e32,H & R Block Enterprises LLC,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1662446148bd848e44,HCA Realty,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1662446148bd848e38,"H&R Block Eastern Tax Svc., Inc. / H&R Block 24167",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1662446148bd848e3e,"Harbor Freight Tools USA, Inc",69c6c28e0eac12a2540116d2,4th Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1662446148bd848e41,"Hartfiel Automation, Inc.",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1762446148bd848e4d,Wright/Laird Casting / Heather Laird,69c6c3323e3434940e13e37a,Final Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1762446148bd848e50,"Hyper Energy /HEB KS, LLC",6a0728f8f523b35823695b2f,Need Contact,,2026-08-30
"Block Real Estate Services, LLC",69fded1762446148bd848e50,"Hyper Energy /HEB KS, LLC",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1762446148bd848e62,Hoambrecker Enterprises LLC,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1762446148bd848e56,Hennessy Enterprises LLC,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-30
"Block Real Estate Services, LLC",69fded1762446148bd848e5c,"Heritage First, Inc.",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1762446148bd848e5f,"Hibbett Sports / Hibbett Retail, Inc.",69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-30
"Block Real Estate Services, LLC",69fded1762446148bd848e5f,"Hibbett Sports / Hibbett Retail, Inc.",69c6c28e0eac12a2540116d2,4th Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1762446148bd848e65,"Hoang Tran Nhat Pham, Phuoc Duc Ngo and Binh Xuan Nguyen",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1762446148bd848e71,Hughes Machinery Company,69c6c296a5341a1a2dae572c,5th Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1762446148bd848e74,Husqvarna Construction Products North America Inc,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1762446148bd848e7d,Hy-Vee Inc,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1762446148bd848e7a,Hydro Extrusion USA LLC,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1762446148bd848e80,"SOFIE / IBA Molecular North America, Inc.",69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1762446148bd848e86,Infinity Fasteners Inc,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
"Block Real Estate Services, LLC",69fded1762446148bd848e89,Inspire Therapy LLC,69ea7940633bffa0603cb9d2,Non-Compliant,,2026-08-30
"Block Real Estate Services, LLC",69fded1762446148bd848e8c,Great Clips / Iris Corporation,69bc0d686bc195aa02a7e37a,3rd Request,,2026-08-30
