client,action_id,action_type,insured_id,insured_name,status,created_at,updated_at,scheduled_at,completed_at,notes,triggered_by,sync_date,sync_timestamp
Canadian Pacific Kansas City,31bf25f2-68f6-4f63-8277-4a736b72d6d3,,ff4bc835-ced6-46a4-a721-be2cd569773d,,,2026-08-29T07:51:03,,,,,,08/29/2026,08/29/2026 08:51:50
Canadian Pacific Kansas City,8714b588-6300-4ed8-a6fe-8043951391b0,,46e879a4-97ee-41e9-99b5-971254212823,,,2026-08-28T23:31:29,,,,,,08/29/2026,08/29/2026 08:51:50
Canadian Pacific Kansas City,b0356051-4d62-43e6-b655-a64139d09a66,,,,,2026-08-29T04:25:24,,,,,,08/29/2026,08/29/2026 08:51:50
Canadian Pacific Kansas City,e00828a7-e18b-4af7-a6ef-11691e72eb80,,2895933e-15aa-47ee-b801-a94fff497f16,,,2026-08-29T07:12:08,,,,,,08/29/2026,08/29/2026 08:51:50
Kolb Grading,0213476a-d412-4f64-b1f3-ddc80e7651ef,,,,,2026-08-29T09:29:29,,,,,,08/29/2026,08/29/2026 08:51:54
Scandroli Construction,4cfadb0e-a674-4933-b9c3-66276cdbfdac,,60921f72-8bd7-4e66-a303-1b86bf41d4d7,,,2026-08-28T17:56:14,,,,,,08/29/2026,08/29/2026 08:52:04
Scandroli Construction,50a6dab8-0afd-4ac4-a3d4-b549108a0ac1,,60921f72-8bd7-4e66-a303-1b86bf41d4d7,,,2026-08-28T17:56:14,,,,,,08/29/2026,08/29/2026 08:52:04
Scandroli Construction,5e7280b3-1d9f-46a3-9290-55196d25d0a4,,60921f72-8bd7-4e66-a303-1b86bf41d4d7,,,2026-08-28T17:56:14,,,,,,08/29/2026,08/29/2026 08:52:04
Scandroli Construction,889171d0-3e89-461f-a2b3-d012dca49099,,,,,2026-08-28T17:56:14,,,,,,08/29/2026,08/29/2026 08:52:04
Scandroli Construction,8fc49162-5eb1-4fae-87f4-e7c5fc13ebca,,60921f72-8bd7-4e66-a303-1b86bf41d4d7,,,2026-08-28T17:56:14,,,,,,08/29/2026,08/29/2026 08:52:04
The Abbey Management Company,1dac0b34-5c98-4b39-8a86-05398c576b37,,,,,2026-08-28T14:54:32,,,,,,08/29/2026,08/29/2026 08:52:05
The Abbey Management Company,44198ed8-116d-4b8b-9efe-88d89d5ac100,,,,,2026-08-28T20:37:32,,,,,,08/29/2026,08/29/2026 08:52:05
The Abbey Management Company,4d25cc67-9d44-4289-a31d-f725d02a7a4f,,,,,2026-08-29T08:35:18,,,,,,08/29/2026,08/29/2026 08:52:05
The Abbey Management Company,529bb03c-9961-4a6c-bb7c-c22065a589ea,,,,,2026-08-29T07:10:19,,,,,,08/29/2026,08/29/2026 08:52:05
The Abbey Management Company,85ece8a4-88c5-4fef-91cb-c051b2a62245,,,,,2026-08-29T07:10:19,,,,,,08/29/2026,08/29/2026 08:52:05
The Abbey Management Company,877fb948-b0a5-416b-8b13-93ab0ec02b54,,,,,2026-08-29T08:35:18,,,,,,08/29/2026,08/29/2026 08:52:05
The Abbey Management Company,e4fc7fd6-7ba9-42b7-aadc-e403839c2418,,3df997c1-cf52-4042-97db-734214aa1a34,,,2026-08-29T08:35:18,,,,,,08/29/2026,08/29/2026 08:52:05
The Abbey Management Company,f0434542-1202-4447-a52e-1828e2963851,,0e41d606-92f9-42da-927f-12b5370390be,,,2026-08-29T03:53:06,,,,,,08/29/2026,08/29/2026 08:52:05
United Coal Company LLC,15805fdb-c4e2-4987-b379-aa2e65a91b08,,,,,2026-08-29T05:22:31,,,,,,08/29/2026,08/29/2026 08:52:08
