client,action_id,action_type,insured_id,insured_name,status,created_at,updated_at,scheduled_at,completed_at,notes,triggered_by,sync_date,sync_timestamp
Gart Properties,72809f6f-5dd7-4ba2-b012-c191a9cd7af9,,,,,2026-07-23T13:41:46,,,,,,07/29/2026,07/29/2026 16:06:00
The Abbey Management Company,0ab61466-96f3-4196-add1-7ef9b8124a47,,,,,2026-07-29T20:45:36,,,,,,07/29/2026,07/29/2026 16:06:16
